QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
JSON,"(0.1184190686873891, 'ImportAnnotations')","(0.15174848843311456, 'AnnotatedPDF')","(0.19257749829691628, 'DeleteAll')","(0.2505089108792759, 'AnnotationList')","(0.2507757523176437, 'Canvas')","(0.2507757523176437, 'LastAnnotation')","(0.25243983288772287, 'TextSummary')","(0.3349876363782447, 'Delete')","(0.3349876363782447, 'Update')","(0.3350303901544232, 'Create')","(0.33841782315667374, 'UserFilter')","(0.4059832759738756, 'Alphabetical')","(0.4059832759738756, 'Number')","(0.41038032562972243, 'MoodleReport')","(0.43765596850058835, 'ImportCodebook')","(0.47651038751842223, 'SentimentAnalysis')","(0.49042036252582033, 'ExportCodebook')","(0.4986949661463852, 'Remote')","(0.5078691922530121, 'SidebarNavigation')","(0.5094709547866283, 'Replying')","(0.5253938081303355, 'BuiltIn')","(0.5643525408300127, 'Selector')","(0.5824688384307988, 'Autocomplete')","(0.5905774454360241, 'Classifying')","(0.5949974066025431, 'CodebookDelete')","(0.5968216628608246, 'URL')","(0.6152146546608718, 'Multivalued')","(0.6191860643919682, 'GoogleSheetConsumer')","(0.6357485689962992, 'WebAnnotationClient')","(0.6426599892601571, 'MoodleResourceBased')","(0.6558809572144364, 'Date')","(0.656415011038952, 'Hierarchy')","(0.6577551533971684, 'HTML')","(0.6636613883187302, 'Export')","(0.6642387498614144, 'PDF')","(0.6704513695340446, 'Assessing')","(0.6704849730637701, 'TXT')","(0.6736881489493655, 'MoodleComment')","(0.6738165179206264, 'URN')","(0.6746293514078375, 'Categorize')","(0.6784294859041322, 'Dropbox')","(0.6789483173641886, 'Commenting')","(0.6809394647946266, 'MoodleConsumer')","(0.6817351576272664, 'Neo4J')","(0.6824145055642784, 'ScienceDirect')","(0.6825149126921388, 'DOI')","(0.6827984364433031, 'SuggestedLiterature')","(0.68326313518531, 'ACM')","(0.6833592967211417, 'Springer')","(0.6854908016964152, 'PreviousAssignments')","(0.685967205952593, 'MoodleResource')","(0.6870006533833153, 'Hosting')","(0.6870965083248607, 'Codebook')","(0.6880522684351352, 'BrowserStorage')","(0.6883637643108933, 'MoodleProvider')","(0.6884881309746451, 'Hypothesis')","(0.6887459820699027, 'RenameCodebook')","(0.6896194341541326, 'Manual')","(0.6897280785493725, 'AnnotationServer')","(0.6898713792106983, 'ApplicationBased')","(0.6899036442748313, 'GoogleSheetProvider')","(0.6909116397662383, 'CodebookUpdate')","(1, 'JSON')"
ApplicationBased,"(0.1034216744886033, 'BuiltIn')","(0.2395414709369735, 'Codebook')","(0.332659260200596, 'Manual')","(0.35198004217711665, 'ImportCodebook')","(0.49995570599966965, 'GoogleSheetProvider')","(0.5299751436133345, 'DeleteAll')","(0.6679263462196198, 'URL')","(0.6807919189138618, 'WebAnnotationClient')","(0.6826997546764955, 'Alphabetical')","(0.6826997546764955, 'Number')","(0.6827210871332532, 'MoodleResourceBased')","(0.6859814451185836, 'Date')","(0.6863916191621042, 'HTML')","(0.6876410160976945, 'Export')","(0.6877866677067117, 'PDF')","(0.6885624167767355, 'AnnotationList')","(0.6888126072252966, 'Canvas')","(0.6888126072252966, 'LastAnnotation')","(0.6888126072253754, 'Assessing')","(0.6888948634847287, 'TXT')","(0.6893401197256621, 'MoodleComment')","(0.6893545247934068, 'SentimentAnalysis')","(0.6893970380544572, 'URN')","(0.6895577966638815, 'Categorize')","(0.6896193075104157, 'TextSummary')","(0.6898713792106983, 'JSON')","(0.6898836203435164, 'Remote')","(0.6900720294063234, 'Dropbox')","(0.6901876744738562, 'Commenting')","(0.6904688313834879, 'Autocomplete')","(0.6905574081489433, 'MoodleConsumer')","(0.6906441609837615, 'AnnotatedPDF')","(0.6906811013069718, 'Neo4J')","(0.6906963758585467, 'DOI')","(0.6907145073059057, 'Delete')","(0.6907145073059057, 'Update')","(0.6907159396315342, 'ScienceDirect')","(0.6907234008642686, 'Create')","(0.6907408565546341, 'SuggestedLiterature')","(0.6907861341541461, 'Selector')","(0.6908143957763052, 'ACM')","(0.69082972286694, 'Springer')","(0.6909538638787021, 'ImportAnnotations')","(0.6910029625703611, 'Replying')","(0.6911122443637339, 'MoodleReport')","(0.6911805909515292, 'Classifying')","(0.6912265724635313, 'PreviousAssignments')","(0.691359515405356, 'MoodleResource')","(0.6914078558800203, 'SidebarNavigation')","(0.6914431344230213, 'UserFilter')","(0.6915042070187449, 'Hosting')","(0.6916664346706893, 'BrowserStorage')","(0.691718584030621, 'GoogleSheetConsumer')","(0.6917505358661957, 'Multivalued')","(0.6918172657966104, 'RenameCodebook')","(0.6918281023047199, 'Hypothesis')","(0.6918297924478669, 'CodebookDelete')","(0.691843800265139, 'ExportCodebook')","(0.6920547144414214, 'AnnotationServer')","(0.6922959186472404, 'Hierarchy')","(0.6923275039125649, 'MoodleProvider')","(0.6924876713833066, 'CodebookUpdate')","(1, 'ApplicationBased')"
URL,"(0.3020448018211821, 'WebAnnotationClient')","(0.3511676011798441, 'Alphabetical')","(0.3511676011798441, 'Number')","(0.363382027561239, 'MoodleResourceBased')","(0.4786309553711212, 'Date')","(0.4940914636913858, 'HTML')","(0.5255089720793662, 'PDF')","(0.5289557914901137, 'Export')","(0.5645307599540335, 'TXT')","(0.5770510685355628, 'AnnotationList')","(0.5773312164726212, 'Remote')","(0.5777372760801583, 'Autocomplete')","(0.5863532939664827, 'Canvas')","(0.5863532939664827, 'LastAnnotation')","(0.586353293974335, 'Assessing')","(0.5884295578835992, 'Categorize')","(0.5932621436774907, 'SentimentAnalysis')","(0.5943849451017648, 'URN')","(0.5968216628608246, 'JSON')","(0.5974561662882195, 'Selector')","(0.5983040274517697, 'MoodleProvider')","(0.6053016990309792, 'MoodleComment')","(0.6069172091736639, 'MoodleConsumer')","(0.6091865812618695, 'MoodleReport')","(0.6107287808555995, 'Neo4J')","(0.6126818174739012, 'Replying')","(0.6135446108607455, 'ImportAnnotations')","(0.614810000252421, 'TextSummary')","(0.6149055388520905, 'Classifying')","(0.6184279020620687, 'Commenting')","(0.6187817707774992, 'ImportCodebook')","(0.6249279992042365, 'SidebarNavigation')","(0.6278741440534183, 'Codebook')","(0.6288355349959629, 'BuiltIn')","(0.6291406814614067, 'Dropbox')","(0.6298969620650889, 'DeleteAll')","(0.6329569615779871, 'AnnotatedPDF')","(0.6349420677239381, 'ScienceDirect')","(0.6366766983451928, 'MoodleResource')","(0.6394522046529029, 'Hierarchy')","(0.6411515719584242, 'ExportCodebook')","(0.6436283094945937, 'Manual')","(0.645363714592258, 'PreviousAssignments')","(0.6459388060222747, 'DOI')","(0.6463656386248835, 'Delete')","(0.6463656386248835, 'Update')","(0.6465736504336042, 'Create')","(0.6469793268508502, 'SuggestedLiterature')","(0.6486503692149035, 'ACM')","(0.6489908524240473, 'Springer')","(0.6515230289594427, 'Hosting')","(0.6533343988570377, 'Hypothesis')","(0.6545180658419738, 'CodebookDelete')","(0.6547339625462796, 'Multivalued')","(0.655028414196366, 'GoogleSheetConsumer')","(0.6564494038263765, 'GoogleSheetProvider')","(0.6603692956246232, 'UserFilter')","(0.6634469759586221, 'BrowserStorage')","(0.6645688183362106, 'CodebookUpdate')","(0.6652301874956543, 'RenameCodebook')","(0.6675968475345173, 'AnnotationServer')","(0.6679263462196198, 'ApplicationBased')","(1, 'URL')"
URN,"(0.0965054620573364, 'ACM')","(0.09657465249388136, 'Springer')","(0.114241906408154, 'Hosting')","(0.30672386674198976, 'Categorize')","(0.3614942463158731, 'HTML')","(0.39421205139580484, 'SentimentAnalysis')","(0.4083893686901443, 'PDF')","(0.43072261810938345, 'Selector')","(0.43494189439051184, 'Neo4J')","(0.4358105648659579, 'Replying')","(0.44845701773284136, 'Commenting')","(0.4641261611217598, 'MoodleProvider')","(0.4967939235659813, 'TXT')","(0.5564075053453794, 'Autocomplete')","(0.5685944975636537, 'Manual')","(0.5943849451017648, 'URL')","(0.6066032413284421, 'SidebarNavigation')","(0.6266670798409979, 'Classifying')","(0.6294172945477223, 'WebAnnotationClient')","(0.6357989813821234, 'Alphabetical')","(0.6357989813821234, 'Number')","(0.6362377492697082, 'MoodleResourceBased')","(0.641987772570219, 'Hierarchy')","(0.6500751837618587, 'Date')","(0.6586568486284585, 'Export')","(0.664942706141016, 'AnnotationList')","(0.6666742228837101, 'Canvas')","(0.6666742228837101, 'LastAnnotation')","(0.6666742229029591, 'Assessing')","(0.670509654160425, 'MoodleComment')","(0.6726295967148843, 'TextSummary')","(0.6732627698609526, 'Remote')","(0.6738165179206264, 'JSON')","(0.676152950884443, 'Dropbox')","(0.6788071573286281, 'MoodleConsumer')","(0.680215885650454, 'AnnotatedPDF')","(0.6807577049427295, 'ScienceDirect')","(0.6809822273196884, 'DOI')","(0.6811180089845166, 'Delete')","(0.6811180089845166, 'Update')","(0.6811844613590352, 'Create')","(0.6813145964508344, 'SuggestedLiterature')","(0.6816307141402933, 'ImportAnnotations')","(0.6823760990417111, 'MoodleReport')","(0.6828787573767021, 'DeleteAll')","(0.6843279326575658, 'PreviousAssignments')","(0.6847580235011069, 'MoodleResource')","(0.6854995831121661, 'ImportCodebook')","(0.6859031433769935, 'Codebook')","(0.6860932793193364, 'UserFilter')","(0.6870061881869921, 'BuiltIn')","(0.6872467265861839, 'GoogleSheetConsumer')","(0.6873094061996702, 'ExportCodebook')","(0.6873656319413781, 'BrowserStorage')","(0.6873935792289145, 'Multivalued')","(0.6877229036837005, 'Hypothesis')","(0.6877580205453921, 'CodebookDelete')","(0.688145084444804, 'RenameCodebook')","(0.6892385491346684, 'AnnotationServer')","(0.6892890255718768, 'GoogleSheetProvider')","(0.6893970380544572, 'ApplicationBased')","(0.690437275884022, 'CodebookUpdate')","(1, 'URN')"
TXT,"(0.07488309209872661, 'PDF')","(0.19494064465619396, 'Dropbox')","(0.19892189004705924, 'DOI')","(0.22263697215973693, 'ScienceDirect')","(0.2321718250309621, 'Commenting')","(0.2990025529855028, 'Categorize')","(0.34457025892315674, 'HTML')","(0.3524119448623486, 'Selector')","(0.36255038371197434, 'MoodleConsumer')","(0.3831841564835522, 'SentimentAnalysis')","(0.3987480003466333, 'Assessing')","(0.4034150553793332, 'Replying')","(0.4131177586575405, 'SuggestedLiterature')","(0.4773700339630508, 'Autocomplete')","(0.496569627839178, 'Classifying')","(0.4967939235659813, 'URN')","(0.5141074412462182, 'SidebarNavigation')","(0.5645307599540335, 'URL')","(0.6121921884215049, 'WebAnnotationClient')","(0.6208360566216242, 'Alphabetical')","(0.6208360566216242, 'Number')","(0.6214243941020852, 'MoodleResourceBased')","(0.6246924430121046, 'MoodleReport')","(0.6337007661450567, 'MoodleProvider')","(0.6399857557724213, 'Date')","(0.6406431759567868, 'Hierarchy')","(0.6512834755639819, 'Export')","(0.6594343950897321, 'AnnotationList')","(0.6616459304146316, 'Canvas')","(0.6616459304146316, 'LastAnnotation')","(0.6664915665474498, 'MoodleComment')","(0.6691351205411766, 'TextSummary')","(0.669705558374713, 'Remote')","(0.6704849730637701, 'JSON')","(0.6775574245765933, 'Neo4J')","(0.6782767007077354, 'AnnotatedPDF')","(0.6794245153500451, 'Delete')","(0.6794245153500451, 'Update')","(0.6795029687015862, 'Create')","(0.6797460320119015, 'ImportAnnotations')","(0.6802964978242323, 'ACM')","(0.6804284351216032, 'Springer')","(0.6813000678066194, 'DeleteAll')","(0.6830738122565967, 'PreviousAssignments')","(0.6834666998095256, 'MoodleResource')","(0.6840889649886803, 'ImportCodebook')","(0.6846412454390993, 'Codebook')","(0.685063833509638, 'Hosting')","(0.6851941971663252, 'UserFilter')","(0.6858150525194115, 'BuiltIn')","(0.6863259493217869, 'ExportCodebook')","(0.686401234043119, 'GoogleSheetConsumer')","(0.6865608639732649, 'Multivalued')","(0.6866330886383043, 'BrowserStorage')","(0.6869125987400566, 'Hypothesis')","(0.6869598528145078, 'CodebookDelete')","(0.6875063531304639, 'RenameCodebook')","(0.6879916886949663, 'Manual')","(0.6886406723123748, 'GoogleSheetProvider')","(0.6887201055423162, 'AnnotationServer')","(0.6888948634847287, 'ApplicationBased')","(0.6899400824245581, 'CodebookUpdate')","(1, 'TXT')"
Autocomplete,"(0.10775264540847204, 'SidebarNavigation')","(0.18081078553621274, 'Classifying')","(0.1884368820199263, 'Multivalued')","(0.21118626645742067, 'Replying')","(0.2637042262485698, 'Selector')","(0.2933504724820082, 'MoodleReport')","(0.2979437351289036, 'Export')","(0.31288229006703017, 'Hierarchy')","(0.385351938531577, 'ImportAnnotations')","(0.3972270654305616, 'Alphabetical')","(0.3972270654305616, 'Number')","(0.4195117238777901, 'Commenting')","(0.43812853583342815, 'MoodleProvider')","(0.4489115570520285, 'PDF')","(0.4639949573446218, 'Categorize')","(0.46460484970209426, 'MoodleResource')","(0.46629048646053856, 'HTML')","(0.4729460368071702, 'ExportCodebook')","(0.4745655617757133, 'Remote')","(0.47609906818614545, 'Neo4J')","(0.4773700339630508, 'TXT')","(0.4902129725402322, 'SentimentAnalysis')","(0.49518870132750453, 'CodebookDelete')","(0.4975445830909758, 'WebAnnotationClient')","(0.5174039649869391, 'Codebook')","(0.5327377312050358, 'MoodleConsumer')","(0.5362938437360841, 'Hypothesis')","(0.5420133985821647, 'Delete')","(0.5420133985821647, 'Update')","(0.542054374695204, 'Create')","(0.5451924233622236, 'UserFilter')","(0.5459682502550487, 'RenameCodebook')","(0.5494204593081968, 'MoodleResourceBased')","(0.5507366312068335, 'Assessing')","(0.5562706085149924, 'DeleteAll')","(0.5564075053453794, 'URN')","(0.5597140117799408, 'SuggestedLiterature')","(0.5656149393282178, 'Manual')","(0.5743078774245947, 'MoodleComment')","(0.5747925888420974, 'ImportCodebook')","(0.5777372760801583, 'URL')","(0.5824688384307988, 'JSON')","(0.6159128099320522, 'AnnotatedPDF')","(0.6240808833125394, 'PreviousAssignments')","(0.6319387787358516, 'BuiltIn')","(0.658769466001157, 'Date')","(0.6722589961301302, 'CodebookUpdate')","(0.6725663965509002, 'AnnotationList')","(0.6739564550489248, 'Canvas')","(0.6739564550489248, 'LastAnnotation')","(0.6784776302358904, 'TextSummary')","(0.6810087688874387, 'Dropbox')","(0.6843924268278471, 'DOI')","(0.6844343471538239, 'ScienceDirect')","(0.6850043807743273, 'ACM')","(0.6850829563185519, 'Springer')","(0.6881828079285441, 'Hosting')","(0.6889360672199905, 'BrowserStorage')","(0.6890467657264558, 'GoogleSheetConsumer')","(0.6903465680397828, 'AnnotationServer')","(0.6904688313834879, 'ApplicationBased')","(0.690646859965452, 'GoogleSheetProvider')","(1, 'Autocomplete')"
GoogleSheetProvider,"(0.057338793463869345, 'GoogleSheetConsumer')","(0.3120533159085231, 'MoodleProvider')","(0.49995570599966965, 'ApplicationBased')","(0.5176374157733863, 'BuiltIn')","(0.5433401768396422, 'Codebook')","(0.5637812012678501, 'Manual')","(0.5659865355153236, 'MoodleConsumer')","(0.5679313519555671, 'ImportCodebook')","(0.6172416400442349, 'DeleteAll')","(0.6564494038263765, 'URL')","(0.6763744549534436, 'WebAnnotationClient')","(0.6793557332837084, 'Alphabetical')","(0.6793557332837084, 'Number')","(0.6793716475574132, 'MoodleResourceBased')","(0.6843768585921388, 'Date')","(0.6849942380410386, 'HTML')","(0.686859501024547, 'Export')","(0.6870854941498912, 'PDF')","(0.6881489346703786, 'AnnotationList')","(0.688493079473751, 'Canvas')","(0.688493079473751, 'LastAnnotation')","(0.6884930794738102, 'Assessing')","(0.6886406723123748, 'TXT')","(0.6891977325657068, 'MoodleComment')","(0.6892335509217801, 'SentimentAnalysis')","(0.6892890255718768, 'URN')","(0.6895111262241401, 'Categorize')","(0.6895570534292692, 'TextSummary')","(0.6899036442748313, 'JSON')","(0.6899454880812192, 'Remote')","(0.6901157284463024, 'Dropbox')","(0.6902683649888071, 'Commenting')","(0.690646859965452, 'Autocomplete')","(0.6907845464611335, 'AnnotatedPDF')","(0.6908299473784598, 'DOI')","(0.6908472191208563, 'Neo4J')","(0.6908496451557407, 'Delete')","(0.6908496451557407, 'Update')","(0.6908592852175797, 'Create')","(0.6908623669920764, 'ScienceDirect')","(0.6908781644290581, 'SuggestedLiterature')","(0.6909570959719434, 'ACM')","(0.6909734242051927, 'Springer')","(0.6909767993277227, 'Selector')","(0.6911353516618114, 'ImportAnnotations')","(0.6911909253816726, 'Replying')","(0.6913031396263982, 'MoodleReport')","(0.6913692313080779, 'Classifying')","(0.6913906225283075, 'PreviousAssignments')","(0.6915288721306491, 'MoodleResource')","(0.6915834475678324, 'SidebarNavigation')","(0.6915939813990576, 'UserFilter')","(0.6916595575188919, 'Hosting')","(0.6918058699502163, 'BrowserStorage')","(0.6918903452672065, 'Multivalued')","(0.6919457498739123, 'RenameCodebook')","(0.6919622664677444, 'Hypothesis')","(0.6919635358199341, 'CodebookDelete')","(0.6919831637865046, 'ExportCodebook')","(0.6921619830825072, 'AnnotationServer')","(0.6923950586311047, 'Hierarchy')","(0.6925550175767756, 'CodebookUpdate')","(1, 'GoogleSheetProvider')"
PreviousAssignments,"(0.4665287821542788, 'Remote')","(0.5194068279702726, 'RenameCodebook')","(0.5232420921357207, 'CodebookDelete')","(0.541431222793689, 'ExportCodebook')","(0.5435926314225727, 'Manual')","(0.6031817905156462, 'Neo4J')","(0.6054156222398347, 'MoodleConsumer')","(0.6240808833125394, 'Autocomplete')","(0.6309493327478533, 'MoodleResource')","(0.632617734333538, 'ImportCodebook')","(0.645363714592258, 'URL')","(0.6499871735351644, 'MoodleProvider')","(0.6598079910202196, 'Selector')","(0.6670453109784031, 'WebAnnotationClient')","(0.6704782347310075, 'Alphabetical')","(0.6704782347310075, 'Number')","(0.6705557658877699, 'MoodleResourceBased')","(0.6711256915555187, 'CodebookUpdate')","(0.676826090727696, 'Date')","(0.6776602937007055, 'HTML')","(0.6802578798832095, 'Export')","(0.6805454596173601, 'PDF')","(0.6823668719287012, 'AnnotationList')","(0.6829518159379742, 'Canvas')","(0.6829518159379742, 'LastAnnotation')","(0.682951815938251, 'Assessing')","(0.6830738122565967, 'TXT')","(0.6842230067760975, 'MoodleComment')","(0.6842234436761949, 'SentimentAnalysis')","(0.6843279326575658, 'URN')","(0.6846962142600793, 'Categorize')","(0.6849178845786309, 'TextSummary')","(0.6854908016964152, 'JSON')","(0.6860771014559078, 'Dropbox')","(0.6863448141178998, 'Commenting')","(0.68755774177024, 'AnnotatedPDF')","(0.6877271766396214, 'DOI')","(0.68774951223789, 'ScienceDirect')","(0.687775546799148, 'Delete')","(0.687775546799148, 'Update')","(0.6877992734608185, 'Create')","(0.6878458428912524, 'SuggestedLiterature')","(0.688041993526423, 'ACM')","(0.6880828563810946, 'Springer')","(0.6883152864617312, 'ImportAnnotations')","(0.6884279385933658, 'Replying')","(0.6886601906755718, 'DeleteAll')","(0.6887041817942801, 'MoodleReport')","(0.6888880611662671, 'Classifying')","(0.6894927184431134, 'SidebarNavigation')","(0.6896897916563863, 'UserFilter')","(0.689810491884257, 'Hosting')","(0.6900796341804585, 'Codebook')","(0.6902454121620298, 'BrowserStorage')","(0.690335509071138, 'GoogleSheetConsumer')","(0.6904101361603765, 'Multivalued')","(0.6905873724511706, 'Hypothesis')","(0.69071331184353, 'BuiltIn')","(0.6911447849323973, 'AnnotationServer')","(0.6912265724635313, 'ApplicationBased')","(0.6913906225283075, 'GoogleSheetProvider')","(0.6914874433013285, 'Hierarchy')","(1, 'PreviousAssignments')"
Codebook,"(0.14617234582568928, 'BuiltIn')","(0.23050885248590267, 'Hierarchy')","(0.2395414709369735, 'ApplicationBased')","(0.2602113597554108, 'Export')","(0.2800710009656571, 'ImportCodebook')","(0.3018788498030849, 'CodebookUpdate')","(0.3071985859710254, 'Date')","(0.43240302886327736, 'Classifying')","(0.43260021072103666, 'Manual')","(0.47093346394555435, 'Selector')","(0.4749785382694166, 'Multivalued')","(0.5034256570237461, 'SidebarNavigation')","(0.5174039649869391, 'Autocomplete')","(0.5344647974238146, 'Alphabetical')","(0.5344647974238146, 'Number')","(0.5433401768396422, 'GoogleSheetProvider')","(0.5634641737361425, 'DeleteAll')","(0.5701624854488925, 'ImportAnnotations')","(0.5738495646320957, 'MoodleReport')","(0.5799434554165354, 'Remote')","(0.5873844229333743, 'Replying')","(0.6151666364273187, 'BrowserStorage')","(0.6278741440534183, 'URL')","(0.6310300568131544, 'ExportCodebook')","(0.6574459747923738, 'Neo4J')","(0.6618601648948206, 'MoodleProvider')","(0.6623113231724642, 'WebAnnotationClient')","(0.6676413164785252, 'MoodleResourceBased')","(0.6778260727072076, 'HTML')","(0.6816926823993099, 'PDF')","(0.6837210234356329, 'AnnotationList')","(0.6843780364707482, 'Canvas')","(0.6843780364707482, 'LastAnnotation')","(0.6843780364708868, 'Assessing')","(0.6846412454390993, 'TXT')","(0.6857357421544075, 'MoodleComment')","(0.6857955259036372, 'SentimentAnalysis')","(0.6859031433769935, 'URN')","(0.6863268581197595, 'Categorize')","(0.6864354847601923, 'TextSummary')","(0.6870965083248607, 'JSON')","(0.6875348865772599, 'Dropbox')","(0.6878279391720007, 'Commenting')","(0.6887001152595903, 'MoodleConsumer')","(0.6888611558757277, 'AnnotatedPDF')","(0.6889610548363794, 'DOI')","(0.6890006558576487, 'Delete')","(0.6890006558576487, 'Update')","(0.6890177066986384, 'ScienceDirect')","(0.6890200399186273, 'Create')","(0.6890580079623632, 'SuggestedLiterature')","(0.6892168216214387, 'ACM')","(0.6892496867022456, 'Springer')","(0.6900796341804585, 'PreviousAssignments')","(0.6903462345309823, 'MoodleResource')","(0.6904943189716646, 'UserFilter')","(0.6906149725054427, 'Hosting')","(0.6910072980285737, 'GoogleSheetConsumer')","(0.6911809026473721, 'RenameCodebook')","(0.6912001863135286, 'Hypothesis')","(0.6912031799197993, 'CodebookDelete')","(0.6915861370341876, 'AnnotationServer')","(1, 'Codebook')"
PDF,"(0.07488309209872661, 'TXT')","(0.12749671895423903, 'HTML')","(0.19195362226442267, 'Commenting')","(0.19247175151412466, 'SentimentAnalysis')","(0.21738913472059573, 'Selector')","(0.2515773980848998, 'Replying')","(0.3382520797178375, 'Categorize')","(0.35444926337566013, 'Dropbox')","(0.36081537557034626, 'DOI')","(0.37345315628576103, 'ScienceDirect')","(0.4083893686901443, 'URN')","(0.4489115570520285, 'Autocomplete')","(0.45200787163697276, 'MoodleConsumer')","(0.5196269218544693, 'SidebarNavigation')","(0.5216976494429872, 'Assessing')","(0.5255089720793662, 'URL')","(0.530302449880069, 'Classifying')","(0.543776981956895, 'SuggestedLiterature')","(0.5848254535170252, 'WebAnnotationClient')","(0.5961623545702235, 'Alphabetical')","(0.5961623545702235, 'Number')","(0.597171210309396, 'MoodleResourceBased')","(0.6157516940133329, 'MoodleProvider')","(0.6227159807378784, 'Date')","(0.6261172951340583, 'Hierarchy')","(0.6382891383773286, 'Export')","(0.6390827145019078, 'MoodleReport')","(0.6498399360840635, 'AnnotationList')","(0.6528819271618894, 'Canvas')","(0.6528819271618894, 'LastAnnotation')","(0.659475618703367, 'MoodleComment')","(0.6627341740914012, 'Remote')","(0.6630219587461045, 'TextSummary')","(0.6642387498614144, 'JSON')","(0.6730874239450577, 'Neo4J')","(0.6746117110528653, 'AnnotatedPDF')","(0.6757377689942843, 'ImportAnnotations')","(0.6763672770530147, 'Delete')","(0.6763672770530147, 'Update')","(0.6764657151296128, 'Create')","(0.6774581761837449, 'ACM')","(0.6776226164814414, 'Springer')","(0.6780259224428059, 'DeleteAll')","(0.6805454596173601, 'PreviousAssignments')","(0.6806860307432643, 'MoodleResource')","(0.6807296568601178, 'ImportCodebook')","(0.6816926823993099, 'Codebook')","(0.6829049130120599, 'BuiltIn')","(0.6829735946134952, 'Hosting')","(0.6834450669651435, 'UserFilter')","(0.6840224119996393, 'ExportCodebook')","(0.6845700725557342, 'GoogleSheetConsumer')","(0.6847415062959722, 'Multivalued')","(0.6851000862150158, 'Hypothesis')","(0.6851540039262695, 'BrowserStorage')","(0.6851819013876117, 'CodebookDelete')","(0.6859165788362233, 'Manual')","(0.6861786843188982, 'RenameCodebook')","(0.6870854941498912, 'GoogleSheetProvider')","(0.6875858214510913, 'AnnotationServer')","(0.6877866677067117, 'ApplicationBased')","(0.6887107463520166, 'CodebookUpdate')","(1, 'PDF')"
Number,"(0.20083714117734222, 'ImportAnnotations')","(0.26845798069280397, 'Classifying')","(0.27909037866355557, 'ImportCodebook')","(0.3276449368008744, 'Export')","(0.343657303840047, 'ExportCodebook')","(0.3511676011798441, 'URL')","(0.3533453838082242, 'Multivalued')","(0.3929540222748146, 'SidebarNavigation')","(0.3972270654305616, 'Autocomplete')","(0.4059832759738756, 'JSON')","(0.4402472716523662, 'Hierarchy')","(0.47855910081085967, 'WebAnnotationClient')","(0.5003536649365821, 'BuiltIn')","(0.5034224704594771, 'MoodleReport')","(0.506750703865076, 'MoodleResourceBased')","(0.5245810976907015, 'Replying')","(0.5344647974238146, 'Codebook')","(0.5594821494553245, 'Selector')","(0.564232168689965, 'Date')","(0.572529966614955, 'HTML')","(0.5961623545702235, 'PDF')","(0.6203501441549601, 'AnnotationList')","(0.6208360566216242, 'TXT')","(0.6261332403225561, 'Canvas')","(0.6261332403225561, 'LastAnnotation')","(0.626133240327309, 'Assessing')","(0.6262875290439615, 'MoodleProvider')","(0.6349212617251925, 'SentimentAnalysis')","(0.6357989813821234, 'URN')","(0.6359867257852696, 'Categorize')","(0.636438457570767, 'Remote')","(0.6382436835592562, 'MoodleComment')","(0.6445053655860742, 'TextSummary')","(0.6524689543802928, 'Commenting')","(0.6527558140369691, 'MoodleConsumer')","(0.65420920286101, 'Dropbox')","(0.6550639520962411, 'Neo4J')","(0.661565326207759, 'AnnotatedPDF')","(0.662855980719293, 'ScienceDirect')","(0.6644793759189782, 'DeleteAll')","(0.6660646136635777, 'DOI')","(0.666373762239361, 'Delete')","(0.666373762239361, 'Update')","(0.6665245801117425, 'Create')","(0.6668190137560552, 'SuggestedLiterature')","(0.6680360851328311, 'ACM')","(0.6682849248547561, 'Springer')","(0.6686066037393303, 'MoodleResource')","(0.6704782347310075, 'PreviousAssignments')","(0.6742179758701946, 'Hosting')","(0.6752937256523087, 'Manual')","(0.6765426527448994, 'GoogleSheetConsumer')","(0.6767691249429684, 'Hypothesis')","(0.6767894107461048, 'UserFilter')","(0.6770737150849864, 'CodebookDelete')","(0.679164620834293, 'BrowserStorage')","(0.6793557332837084, 'GoogleSheetProvider')","(0.6805594954491845, 'RenameCodebook')","(0.6824359046009798, 'AnnotationServer')","(0.6825281533418635, 'CodebookUpdate')","(0.6826997546764955, 'ApplicationBased')","(1, 'Alphabetical')","(1, 'Number')"
