QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
AnnotatedPDF,"(0.24502011628214931, 'JSON')","(0.26740270897234814, 'DeleteAll')","(0.30537026365989584, 'Canvas')","(0.30558129738239526, 'LastAnnotation')","(0.3061544957572298, 'AnnotationList')","(0.36361588127994005, 'ACM')","(0.3636430828552504, 'Springer')","(0.3747854086400668, 'Hosting')","(0.37697131632957026, 'ImportAnnotations')","(0.37736573859105116, 'TextSummary')","(0.38669099146969754, 'SentimentAnalysis')","(0.3979390919160368, 'URN')","(0.3990796517241145, 'Neo4J')","(0.4326011125617606, 'PreviousAssignments')","(0.45346198616732547, 'PDF')","(0.45358887423388106, 'MoodleResource')","(0.4724148882122997, 'MoodleComment')","(0.48695082496770403, 'Create')","(0.48708764291453766, 'Update')","(0.48712082097285614, 'Delete')","(0.48957675710255855, 'UserFilter')","(0.5040874858673032, 'MoodleReport')","(0.5413571445509099, 'GoogleSheetConsumer')","(0.5599055968041762, 'Categorize')","(0.5661326639874296, 'SidebarNavigation')","(0.5911181532899343, 'Manual')","(0.5960211885865587, 'URL')","(0.602562019771554, 'Remote')","(0.6054751464372519, 'ImportCodebook')","(0.6119943238080316, 'Multivalued')","(0.6123967404743931, 'Replying')","(0.6221918702890623, 'ScienceDirect')","(0.6247943152062344, 'Autocomplete')","(0.625856644133325, 'GoogleSheetProvider')","(0.6446888845960476, 'CodebookDelete')","(0.6489053446684454, 'MoodleResourceBased')","(0.6490634843171359, 'Alphabetical')","(0.6490634843171359, 'Number')","(0.6521229550964467, 'MoodleProvider')","(0.6523920063647988, 'ExportCodebook')","(0.6540053628258894, 'WebAnnotationClient')","(0.6622700763501612, 'Date')","(0.6642327772558573, 'HTML')","(0.6703318351335155, 'ApplicationBased')","(0.6707270450968436, 'Export')","(0.6733783525161239, 'BuiltIn')","(0.6756241168500763, 'TXT')","(0.6757132699915563, 'Assessing')","(0.6815774207196061, 'Commenting')","(0.6819357498747252, 'Dropbox')","(0.6840971884211227, 'MoodleConsumer')","(0.684875956684692, 'SuggestedLiterature')","(0.6850833818508891, 'DOI')","(0.6854902779299638, 'Selector')","(0.6876045342333386, 'Classifying')","(0.6881446659496502, 'Codebook')","(0.6888356240429738, 'BrowserStorage')","(0.6889011235374098, 'Hypothesis')","(0.6895914704231061, 'RenameCodebook')","(0.6905055309513755, 'AnnotationServer')","(0.6908998792484708, 'Hierarchy')","(0.6916943668210158, 'CodebookUpdate')","(1, 'AnnotatedPDF')"
SentimentAnalysis,"(0.38669099146969754, 'AnnotatedPDF')","(0.5532554581177336, 'DeleteAll')","(0.5700991943102562, 'MoodleResource')","(0.5938664628385601, 'URL')","(0.6308788887577134, 'MoodleResourceBased')","(0.6314466865436785, 'Alphabetical')","(0.6314466865436785, 'Number')","(0.6362891214884168, 'WebAnnotationClient')","(0.6450250907834296, 'Date')","(0.6478873845719482, 'HTML')","(0.6542217530987172, 'PDF')","(0.6567332761098208, 'Export')","(0.663534226736265, 'TXT')","(0.6644627021806205, 'Canvas')","(0.664462702180621, 'Assessing')","(0.6660233097984547, 'LastAnnotation')","(0.6661459428009774, 'MoodleComment')","(0.666253569579571, 'URN')","(0.6688921273422147, 'Categorize')","(0.6692805888795073, 'AnnotationList')","(0.6700230863410361, 'TextSummary')","(0.6722601344676574, 'JSON')","(0.6723715054014168, 'Remote')","(0.6736580493864889, 'Commenting')","(0.6750313219865733, 'Dropbox')","(0.6756680160732043, 'Autocomplete')","(0.678019921730139, 'MoodleConsumer')","(0.6780555308645945, 'Neo4J')","(0.6789745056292049, 'ScienceDirect')","(0.6799871522655079, 'Selector')","(0.6800978844041236, 'SuggestedLiterature')","(0.6801702247593427, 'Create')","(0.6804496196631571, 'Update')","(0.6804496266985229, 'DOI')","(0.6805170959011921, 'Delete')","(0.6806713354842651, 'Replying')","(0.6807141128866383, 'ACM')","(0.6807780514970616, 'Springer')","(0.6808583598407133, 'PreviousAssignments')","(0.6811763614085249, 'MoodleReport')","(0.6812086787423832, 'ImportAnnotations')","(0.6826283087422548, 'ImportCodebook')","(0.6833411841570232, 'Codebook')","(0.6837275636532613, 'SidebarNavigation')","(0.6841581449261653, 'Classifying')","(0.6842836261467354, 'BuiltIn')","(0.684943094769593, 'Hypothesis')","(0.6851902688398128, 'ApplicationBased')","(0.6852017547497338, 'UserFilter')","(0.6853145956804949, 'Hosting')","(0.6855956216171644, 'GoogleSheetProvider')","(0.685993372767721, 'Multivalued')","(0.6860725488754618, 'BrowserStorage')","(0.6865663062018523, 'GoogleSheetConsumer')","(0.6866560473468288, 'ExportCodebook')","(0.6871841654775197, 'CodebookDelete')","(0.687674458758215, 'RenameCodebook')","(0.6876761277824117, 'Manual')","(0.6885356322879337, 'AnnotationServer')","(0.6886395787658282, 'Hierarchy')","(0.689486508669644, 'MoodleProvider')","(0.6906325132498186, 'CodebookUpdate')","(1, 'SentimentAnalysis')"
Create,"(1.5487118509728814e-06, 'Update')","(2.387405970318007e-06, 'Delete')","(0.0005133189461992728, 'UserFilter')","(0.1305257280173613, 'DeleteAll')","(0.21454934479756949, 'JSON')","(0.27174829297571956, 'ImportAnnotations')","(0.37186692210041117, 'SidebarNavigation')","(0.3889601585446808, 'Neo4J')","(0.48695082496770403, 'AnnotatedPDF')","(0.513976195443985, 'Remote')","(0.5246731179100976, 'Multivalued')","(0.5311608173087892, 'Replying')","(0.5610658123794305, 'ImportCodebook')","(0.5699602628082963, 'Autocomplete')","(0.6076501962351528, 'CodebookDelete')","(0.6245099712011326, 'ExportCodebook')","(0.64677818346804, 'URL')","(0.6666727415534999, 'MoodleResourceBased')","(0.6668176314737722, 'Alphabetical')","(0.6668176314737722, 'Number')","(0.6689062598981588, 'WebAnnotationClient')","(0.672544934085858, 'Date')","(0.67356809503688, 'HTML')","(0.6761239913741153, 'PDF')","(0.676902599188286, 'Export')","(0.6795870060577163, 'TXT')","(0.6797710954398559, 'Canvas')","(0.6797710954398564, 'Assessing')","(0.6801702247593427, 'SentimentAnalysis')","(0.6803560786220959, 'LastAnnotation')","(0.6804930842881263, 'MoodleComment')","(0.6806581429412735, 'URN')","(0.6815303262607018, 'Categorize')","(0.6815939419612397, 'AnnotationList')","(0.6819825509320738, 'TextSummary')","(0.6835254934192909, 'Commenting')","(0.6838741343996242, 'Dropbox')","(0.6853892440236341, 'MoodleConsumer')","(0.6859054977022563, 'ScienceDirect')","(0.6860575995930895, 'SuggestedLiterature')","(0.6862180451673887, 'DOI')","(0.6863396061258316, 'ACM')","(0.6863691140511231, 'Springer')","(0.6864429794509521, 'Selector')","(0.68703311133599, 'PreviousAssignments')","(0.6871835531812511, 'MoodleReport')","(0.6876590827723843, 'MoodleResource')","(0.6882126004370521, 'Classifying')","(0.6885946302731341, 'Codebook')","(0.6888018200068993, 'Hosting')","(0.6892519166724079, 'BrowserStorage')","(0.6892658845382715, 'Hypothesis')","(0.6892998019768733, 'BuiltIn')","(0.6894901872987975, 'GoogleSheetConsumer')","(0.6895651796238067, 'ApplicationBased')","(0.6899199316977243, 'RenameCodebook')","(0.6899334413867065, 'GoogleSheetProvider')","(0.6906142596900805, 'Manual')","(0.6907130916290867, 'AnnotationServer')","(0.6910622352048739, 'Hierarchy')","(0.6915560831206382, 'MoodleProvider')","(0.691793422757216, 'CodebookUpdate')","(1, 'Create')"
GoogleSheetConsumer,"(0.20921009223066267, 'GoogleSheetProvider')","(0.5413571445509099, 'AnnotatedPDF')","(0.587381109726646, 'Canvas')","(0.5875254256380846, 'LastAnnotation')","(0.5878461120113762, 'AnnotationList')","(0.6003609943595595, 'TextSummary')","(0.6049114732677041, 'JSON')","(0.6304355660174654, 'ImportAnnotations')","(0.6305081040559448, 'DeleteAll')","(0.6360786855820479, 'ImportCodebook')","(0.6371839784806737, 'ApplicationBased')","(0.6449874087698337, 'MoodleReport')","(0.6500510685327537, 'BuiltIn')","(0.6520702249049345, 'Manual')","(0.654397721959868, 'URL')","(0.6763478026627007, 'MoodleResourceBased')","(0.6763865753964716, 'Alphabetical')","(0.6763865753964716, 'Number')","(0.6783229326074385, 'WebAnnotationClient')","(0.6815089184492407, 'Date')","(0.6822185429183485, 'HTML')","(0.6842140076200431, 'PDF')","(0.6845889730089696, 'Export')","(0.6863419267294244, 'Assessing')","(0.6863523875399622, 'TXT')","(0.6865663062018523, 'SentimentAnalysis')","(0.6868024747153396, 'MoodleComment')","(0.6869715161138439, 'URN')","(0.6873469441158728, 'Categorize')","(0.6881348785120867, 'Remote')","(0.6883819892733924, 'Commenting')","(0.688463531115616, 'Dropbox')","(0.6889574709375592, 'Autocomplete')","(0.689246981211854, 'MoodleConsumer')","(0.6893832923856158, 'Neo4J')","(0.6894752180930874, 'SuggestedLiterature')","(0.6894901872987975, 'Create')","(0.6895076079880345, 'ScienceDirect')","(0.6895482205182115, 'Update')","(0.6895482215720687, 'DOI')","(0.6895622893372649, 'Delete')","(0.6896034938592155, 'ACM')","(0.6896169072699998, 'Springer')","(0.6897657430730189, 'Selector')","(0.6900757164707798, 'PreviousAssignments')","(0.6900994321254452, 'Replying')","(0.690361166532996, 'MoodleResource')","(0.6905067168219692, 'Classifying')","(0.6906174225461825, 'UserFilter')","(0.6906784736764857, 'SidebarNavigation')","(0.690781065240229, 'Hosting')","(0.6908744511782898, 'Codebook')","(0.6910056565123426, 'BrowserStorage')","(0.691106761468655, 'Multivalued')","(0.6911601335793808, 'Hypothesis')","(0.6912860579310577, 'RenameCodebook')","(0.6912918624092169, 'CodebookDelete')","(0.691314269812929, 'ExportCodebook')","(0.6917668889790235, 'AnnotationServer')","(0.692035964241659, 'Hierarchy')","(0.6923256581131964, 'MoodleProvider')","(0.6923309752987655, 'CodebookUpdate')","(1, 'GoogleSheetConsumer')"
CodebookUpdate,"(0.18959067459232246, 'Date')","(0.23825739309192015, 'Hierarchy')","(0.33463292195178834, 'Remote')","(0.34513112518754996, 'MoodleReport')","(0.39655468461173243, 'Codebook')","(0.4655459966436104, 'Selector')","(0.520514116276484, 'ImportCodebook')","(0.6050526791398124, 'MoodleConsumer')","(0.6154677159186335, 'BuiltIn')","(0.6709091251056726, 'URL')","(0.6851256054525525, 'MoodleResourceBased')","(0.6851336022896344, 'Alphabetical')","(0.6851336022896344, 'Number')","(0.6862743862001459, 'WebAnnotationClient')","(0.6884635962396485, 'HTML')","(0.6895360320793626, 'PDF')","(0.6896953403623385, 'Export')","(0.690531435743, 'Canvas')","(0.6905314357430002, 'Assessing')","(0.6905618583040232, 'TXT')","(0.6906325132498186, 'SentimentAnalysis')","(0.6906783925719902, 'LastAnnotation')","(0.6907504463354985, 'MoodleComment')","(0.690842604491229, 'URN')","(0.6909656229878061, 'AnnotationList')","(0.6909831264762889, 'Categorize')","(0.691083634686195, 'TextSummary')","(0.6912621416201771, 'JSON')","(0.6914094895930822, 'Commenting')","(0.6914208378130761, 'Dropbox')","(0.6916393396423686, 'Autocomplete')","(0.6916943668210158, 'AnnotatedPDF')","(0.6917826019905906, 'Neo4J')","(0.691788255154826, 'SuggestedLiterature')","(0.691793422757216, 'Create')","(0.6918133467580811, 'Update')","(0.6918133886811961, 'DOI')","(0.6918182122932863, 'Delete')","(0.6918207161399108, 'ScienceDirect')","(0.6918323047469477, 'ACM')","(0.691836880844104, 'Springer')","(0.6919405499779507, 'DeleteAll')","(0.6919657675423956, 'ImportAnnotations')","(0.6920189465340905, 'PreviousAssignments')","(0.6920311666978909, 'Replying')","(0.6921099202185388, 'MoodleResource')","(0.6921375009554214, 'Classifying')","(0.6921653178077953, 'UserFilter')","(0.6922064209242083, 'SidebarNavigation')","(0.6922242326940696, 'Hosting')","(0.6922965923769058, 'BrowserStorage')","(0.6923309752987655, 'GoogleSheetConsumer')","(0.6923348600640076, 'Multivalued')","(0.692367907709394, 'Hypothesis')","(0.6923789075403648, 'RenameCodebook')","(0.6923874989135729, 'CodebookDelete')","(0.6924026057182311, 'ExportCodebook')","(0.692438865692979, 'ApplicationBased')","(0.6925207352055497, 'GoogleSheetProvider')","(0.6925479678471903, 'AnnotationServer')","(0.6925840370058993, 'Manual')","(0.6927720578338663, 'MoodleProvider')","(1, 'CodebookUpdate')"
Export,"(0.033001994358146464, 'Alphabetical')","(0.033001994358146464, 'Number')","(0.06151814552651795, 'Multivalued')","(0.08837199725577163, 'Classifying')","(0.18233874220031493, 'Autocomplete')","(0.19266384639995893, 'SidebarNavigation')","(0.2165912549457033, 'Hierarchy')","(0.25938026198149705, 'ImportAnnotations')","(0.2669836503519859, 'Date')","(0.35913857724805365, 'Codebook')","(0.47678049784547943, 'ExportCodebook')","(0.480571189748307, 'ImportCodebook')","(0.4961081816566375, 'Replying')","(0.5031440526745177, 'GoogleSheetProvider')","(0.5180524721694074, 'BuiltIn')","(0.5494705904879659, 'URL')","(0.5821608559535063, 'Selector')","(0.6037544966641077, 'MoodleResourceBased')","(0.6122456755540099, 'WebAnnotationClient')","(0.6301993523189298, 'HTML')","(0.6395772599320502, 'PDF')","(0.6534179820774151, 'TXT')","(0.6551842351769542, 'Assessing')","(0.6551842351769542, 'Canvas')","(0.6567332761098208, 'SentimentAnalysis')","(0.6572338810458125, 'URN')","(0.6573889843285554, 'MoodleComment')","(0.6574488770124587, 'LastAnnotation')","(0.6613347859728645, 'Categorize')","(0.6621081692173357, 'AnnotationList')","(0.6628867691301272, 'TextSummary')","(0.6659071134129084, 'Remote')","(0.6659913135978213, 'JSON')","(0.6676783071517713, 'Commenting')","(0.6700836676839594, 'Dropbox')","(0.6707270450968436, 'AnnotatedPDF')","(0.6731460935279758, 'Neo4J')","(0.6735027336714876, 'MoodleConsumer')","(0.6745764828582459, 'ScienceDirect')","(0.6762254514254034, 'DeleteAll')","(0.6765125263907457, 'PreviousAssignments')","(0.6768088070633487, 'SuggestedLiterature')","(0.676902599188286, 'Create')","(0.6769330378666273, 'MoodleReport')","(0.6772642313904818, 'Update')","(0.6772642405680436, 'DOI')","(0.6773514219632395, 'Delete')","(0.6776056723955268, 'ACM')","(0.677688079819037, 'Springer')","(0.6781839186514003, 'MoodleResource')","(0.6814940638203173, 'Hypothesis')","(0.6815817399909674, 'ApplicationBased')","(0.6830532437764513, 'Hosting')","(0.6832589916734133, 'UserFilter')","(0.6839147089209963, 'BrowserStorage')","(0.6845889730089696, 'GoogleSheetConsumer')","(0.6852395802928497, 'Manual')","(0.6853440134365145, 'CodebookDelete')","(0.6862519900428226, 'RenameCodebook')","(0.6868565236180315, 'AnnotationServer')","(0.687688408236253, 'MoodleProvider')","(0.6896953403623385, 'CodebookUpdate')","(1, 'Export')"
BrowserStorage,"(0.28380186681979513, 'AnnotationServer')","(0.4507913370063221, 'WebAnnotationClient')","(0.4563327178050445, 'ApplicationBased')","(0.4775886189623927, 'Hypothesis')","(0.484621175823824, 'Remote')","(0.49832985513759354, 'Codebook')","(0.5008653101662635, 'BuiltIn')","(0.5287134627108336, 'Neo4J')","(0.5800103552958416, 'GoogleSheetProvider')","(0.5807211194091979, 'ScienceDirect')","(0.6154654981270709, 'Hosting')","(0.6267769236705282, 'Manual')","(0.6334752355434683, 'MoodleProvider')","(0.6363256817851658, 'ImportCodebook')","(0.6474604936877918, 'Multivalued')","(0.6475458720292684, 'MoodleResource')","(0.6500793669942835, 'URL')","(0.6748347273134969, 'MoodleResourceBased')","(0.6748775541742775, 'Alphabetical')","(0.6748775541742775, 'Number')","(0.6805376788633025, 'Date')","(0.6813176926436042, 'HTML')","(0.6835036635076279, 'PDF')","(0.6839147089209963, 'Export')","(0.6858280272838739, 'Canvas')","(0.6858280272838742, 'Assessing')","(0.6858379304312247, 'TXT')","(0.6860725488754618, 'SentimentAnalysis')","(0.6861847406520032, 'LastAnnotation')","(0.6863289843262141, 'MoodleComment')","(0.6865118339345762, 'URN')","(0.6869064843737931, 'AnnotationList')","(0.6869218580989334, 'Categorize')","(0.6871807183634889, 'TextSummary')","(0.687660817143352, 'JSON')","(0.6880466312301764, 'Commenting')","(0.6881371595365848, 'Dropbox')","(0.6886697872212884, 'Autocomplete')","(0.6888356240429738, 'AnnotatedPDF')","(0.6889859635274438, 'MoodleConsumer')","(0.68923568276456, 'SuggestedLiterature')","(0.6892519166724079, 'Create')","(0.6893148455499138, 'Update')","(0.6893148467005525, 'DOI')","(0.6893300994044615, 'Delete')","(0.689374770401568, 'ACM')","(0.6893893108789781, 'Springer')","(0.6895470390642117, 'Selector')","(0.6896461507589884, 'DeleteAll')","(0.6897498586111126, 'ImportAnnotations')","(0.6898809652584481, 'PreviousAssignments')","(0.6899057364735991, 'Replying')","(0.6899541019484339, 'MoodleReport')","(0.6903502020842553, 'Classifying')","(0.6904712025403523, 'UserFilter')","(0.6905318791853603, 'SidebarNavigation')","(0.6910056565123426, 'GoogleSheetConsumer')","(0.691189349340305, 'RenameCodebook')","(0.6911936763735953, 'CodebookDelete')","(0.6912153710329383, 'ExportCodebook')","(0.691980027967324, 'Hierarchy')","(0.6922965923769058, 'CodebookUpdate')","(1, 'BrowserStorage')"
Dropbox,"(0.0005832077021506406, 'DOI')","(0.07381802385501977, 'ScienceDirect')","(0.2626030716949463, 'TXT')","(0.3348912448128454, 'MoodleConsumer')","(0.46870048552837507, 'PreviousAssignments')","(0.498946165010865, 'Hypothesis')","(0.5389465798421857, 'GoogleSheetProvider')","(0.6309176503433486, 'URL')","(0.6382991091301345, 'Replying')","(0.6554365473787567, 'MoodleResourceBased')","(0.655694153946818, 'Alphabetical')","(0.655694153946818, 'Number')","(0.6585415914178926, 'WebAnnotationClient')","(0.6636119560987839, 'Date')","(0.665149661172386, 'HTML')","(0.6688196586034907, 'PDF')","(0.6700836676839594, 'Export')","(0.6744242427117539, 'Canvas')","(0.6744242427117544, 'Assessing')","(0.6750313219865733, 'SentimentAnalysis')","(0.6753140354421012, 'LastAnnotation')","(0.675471966321485, 'MoodleComment')","(0.675653262116041, 'URN')","(0.6770527072229304, 'Categorize')","(0.6771951469503396, 'AnnotationList')","(0.6777305922718386, 'TextSummary')","(0.6790640223876099, 'JSON')","(0.6792244992943632, 'Remote')","(0.680002376828058, 'Commenting')","(0.6814730020205328, 'Autocomplete')","(0.6819357498747252, 'AnnotatedPDF')","(0.6829377735020803, 'Neo4J')","(0.6838269057750417, 'SuggestedLiterature')","(0.6838741343996242, 'Create')","(0.6840570105158792, 'Update')","(0.6841012892536232, 'Delete')","(0.6841769972569101, 'Selector')","(0.6842308289499031, 'ACM')","(0.6842729510694816, 'Springer')","(0.6844516831479409, 'DeleteAll')","(0.6848934897302891, 'ImportAnnotations')","(0.6851360007466674, 'MoodleReport')","(0.6857918718224763, 'MoodleResource')","(0.6865584065788506, 'ImportCodebook')","(0.6867557211067938, 'Classifying')","(0.6868178031938765, 'SidebarNavigation')","(0.6869141441047537, 'Codebook')","(0.687297970170248, 'UserFilter')","(0.687556235293194, 'Hosting')","(0.6877506668165415, 'BuiltIn')","(0.6881371595365848, 'BrowserStorage')","(0.6881979065464323, 'ApplicationBased')","(0.6882281041789811, 'Multivalued')","(0.688463531115616, 'GoogleSheetConsumer')","(0.6887373510383032, 'ExportCodebook')","(0.6889178851338855, 'CodebookDelete')","(0.6891047181621128, 'RenameCodebook')","(0.6896982226845845, 'Manual')","(0.6899976160408186, 'AnnotationServer')","(0.6903147041737989, 'Hierarchy')","(0.69093134085969, 'MoodleProvider')","(0.6914208378130761, 'CodebookUpdate')","(1, 'Dropbox')"
BuiltIn,"(0.05286183354957315, 'ApplicationBased')","(0.10254875551521105, 'Codebook')","(0.11572153232001195, 'ImportCodebook')","(0.18466785511733652, 'ExportCodebook')","(0.1946225110554829, 'Manual')","(0.23064351087663823, 'RenameCodebook')","(0.2382483527552304, 'CodebookDelete')","(0.35364334022556565, 'Selector')","(0.36072364763318626, 'Hypothesis')","(0.3697587169420874, 'Replying')","(0.3698929294593519, 'GoogleSheetProvider')","(0.4051795854632423, 'HTML')","(0.45251767952860483, 'MoodleResourceBased')","(0.45374820498707, 'Hierarchy')","(0.4632642435961323, 'Autocomplete')","(0.46567222900839733, 'SidebarNavigation')","(0.46653446570950663, 'AnnotationServer')","(0.4780341172921986, 'Remote')","(0.48523751875055654, 'PDF')","(0.4939701224917972, 'Multivalued')","(0.4946034943712342, 'Date')","(0.497565507819077, 'WebAnnotationClient')","(0.5008653101662635, 'BrowserStorage')","(0.5110350945151699, 'Alphabetical')","(0.5110350945151699, 'Number')","(0.5180524721694074, 'Export')","(0.5278514264436744, 'Commenting')","(0.5301429803874027, 'PreviousAssignments')","(0.5350591482540901, 'Classifying')","(0.5633676614579485, 'ImportAnnotations')","(0.5655573895023635, 'Neo4J')","(0.5690886985407887, 'DeleteAll')","(0.5713539331570746, 'MoodleResource')","(0.6024140222224659, 'ScienceDirect')","(0.6038948568670992, 'URL')","(0.6154677159186335, 'CodebookUpdate')","(0.628693926719215, 'Hosting')","(0.6343250715435874, 'MoodleReport')","(0.6381123130720918, 'URN')","(0.6428799478138667, 'MoodleProvider')","(0.6500510685327537, 'GoogleSheetConsumer')","(0.6628549226119367, 'MoodleConsumer')","(0.6733783525161239, 'AnnotatedPDF')","(0.6838311009853788, 'Assessing')","(0.6838311009853789, 'Canvas')","(0.6840046420349246, 'TXT')","(0.6842836261467354, 'SentimentAnalysis')","(0.6844887078944684, 'LastAnnotation')","(0.6848303104190279, 'MoodleComment')","(0.6857662343955294, 'AnnotationList')","(0.6858617021524805, 'Categorize')","(0.6863070203750798, 'TextSummary')","(0.6870871101324304, 'JSON')","(0.6877506668165415, 'Dropbox')","(0.6892790509421086, 'SuggestedLiterature')","(0.6892998019768733, 'Create')","(0.6893797084554929, 'Update')","(0.6893797359692225, 'DOI')","(0.6893989889462535, 'Delete')","(0.6894551044195596, 'ACM')","(0.6894732829757411, 'Springer')","(0.6907109700723715, 'UserFilter')","(1, 'BuiltIn')"
WebAnnotationClient,"(0.10154881660867228, 'AnnotationServer')","(0.17561547125352783, 'Hypothesis')","(0.18832529315216726, 'Remote')","(0.32899075403716466, 'Neo4J')","(0.40530168251551146, 'URL')","(0.4507913370063221, 'BrowserStorage')","(0.46667618229294283, 'GoogleSheetProvider')","(0.46695383974208127, 'ScienceDirect')","(0.4733636195029952, 'ApplicationBased')","(0.497565507819077, 'BuiltIn')","(0.5268712053241531, 'MoodleResourceBased')","(0.5297709683585512, 'Alphabetical')","(0.5297709683585512, 'Number')","(0.5380274173619068, 'Codebook')","(0.5538303213429678, 'Hosting')","(0.5743374526588847, 'Manual')","(0.5747425041623506, 'Date')","(0.5796362031777279, 'ImportCodebook')","(0.585153946306183, 'HTML')","(0.5905275265121483, 'MoodleProvider')","(0.602254894341044, 'PDF')","(0.6034199358885206, 'MoodleResource')","(0.6121363015819498, 'Multivalued')","(0.6122456755540099, 'Export')","(0.6280565712497581, 'TXT')","(0.6335461582799863, 'Canvas')","(0.6335461582799866, 'Assessing')","(0.6342269665025744, 'URN')","(0.6361070069290697, 'MoodleComment')","(0.6362891214884168, 'SentimentAnalysis')","(0.637545253225656, 'LastAnnotation')","(0.6430444180282658, 'Categorize')","(0.6453974887176086, 'TextSummary')","(0.6455511377995775, 'AnnotationList')","(0.650449525742214, 'JSON')","(0.6520236598642543, 'Commenting')","(0.6529145737644972, 'Autocomplete')","(0.6540053628258894, 'AnnotatedPDF')","(0.6585415914178926, 'Dropbox')","(0.6610441576024038, 'MoodleConsumer')","(0.6614808212611069, 'Replying')","(0.6625907524213939, 'PreviousAssignments')","(0.6629007266599887, 'Selector')","(0.663303534437407, 'MoodleReport')","(0.6635421464898277, 'DeleteAll')","(0.6663990087456144, 'ImportAnnotations')","(0.6687685025318568, 'SuggestedLiterature')","(0.6689062598981588, 'Create')","(0.6689950956314987, 'SidebarNavigation')","(0.6694361232926623, 'Update')","(0.6694361368480444, 'DOI')","(0.669563569190853, 'Delete')","(0.6699345245078467, 'ACM')","(0.6700545403458881, 'Springer')","(0.6738352483702795, 'Classifying')","(0.6764113967856196, 'ExportCodebook')","(0.6779124285441356, 'UserFilter')","(0.6783229326074385, 'GoogleSheetConsumer')","(0.6790731154140373, 'Hierarchy')","(0.6794020944067171, 'CodebookDelete')","(0.6819108373808127, 'RenameCodebook')","(0.6862743862001459, 'CodebookUpdate')","(1, 'WebAnnotationClient')"
Classifying,"(0.08837199725577163, 'Export')","(0.10419196088292382, 'Autocomplete')","(0.11613170410067329, 'Multivalued')","(0.13486168695839668, 'SidebarNavigation')","(0.1428285031894604, 'Alphabetical')","(0.1428285031894604, 'Number')","(0.2533436899183665, 'Hierarchy')","(0.2973932009950802, 'ImportAnnotations')","(0.34081518683797163, 'Date')","(0.3880363028808531, 'Codebook')","(0.4150637942281689, 'Assessing')","(0.41580164352937743, 'SuggestedLiterature')","(0.42705453427382833, 'Categorize')","(0.4515963126607113, 'Commenting')","(0.4747094298102147, 'Replying')","(0.48185816382494606, 'TXT')","(0.4906580064879635, 'Selector')","(0.49262976117079116, 'ExportCodebook')","(0.5012859207909731, 'ImportCodebook')","(0.5198166187802054, 'GoogleSheetProvider')","(0.5350591482540901, 'BuiltIn')","(0.5437915255697716, 'Neo4J')","(0.5574380835251187, 'PDF')","(0.5966968742451242, 'Hypothesis')","(0.6301238095575583, 'URN')","(0.6389391959347537, 'MoodleReport')","(0.6454250506949566, 'URL')","(0.671439017592421, 'MoodleResourceBased')","(0.6738352483702795, 'WebAnnotationClient')","(0.6785938128943498, 'HTML')","(0.683859436094264, 'Canvas')","(0.6841581449261653, 'SentimentAnalysis')","(0.6842957930499343, 'LastAnnotation')","(0.6844532413376186, 'MoodleComment')","(0.6851906564990214, 'AnnotationList')","(0.6855158394602328, 'TextSummary')","(0.6861253491546636, 'JSON')","(0.6862597915703552, 'Remote')","(0.6867557211067938, 'Dropbox')","(0.6876045342333386, 'AnnotatedPDF')","(0.687832652840991, 'MoodleConsumer')","(0.6881944939837986, 'ScienceDirect')","(0.6882126004370521, 'Create')","(0.6882956484941247, 'Update')","(0.6882956501743874, 'DOI')","(0.688315787942867, 'Delete')","(0.6883747838131052, 'ACM')","(0.6883939925395224, 'Springer')","(0.688689356214185, 'DeleteAll')","(0.6889855788053134, 'PreviousAssignments')","(0.6893942495842802, 'MoodleResource')","(0.6898240958504274, 'UserFilter')","(0.6900379049009264, 'Hosting')","(0.6903502020842553, 'BrowserStorage')","(0.6905067168219692, 'GoogleSheetConsumer')","(0.6907493167003973, 'CodebookDelete')","(0.6907540821498461, 'ApplicationBased')","(0.6907598134869202, 'RenameCodebook')","(0.6913850975907736, 'AnnotationServer')","(0.6914132164527838, 'Manual')","(0.6920772558117224, 'MoodleProvider')","(0.6921375009554214, 'CodebookUpdate')","(1, 'Classifying')"
