QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
ApplicationBased,"(0.4786310733131609, 'ACM')","(0.4786310733131609, 'Alphabetical')","(0.4786310733131609, 'AnnotationList')","(0.4786310733131609, 'Categorize')","(0.4786310733131609, 'Commenting')","(0.4786310733131609, 'Create')","(0.4786310733131609, 'Date')","(0.4786310733131609, 'Delete')","(0.4786310733131609, 'Export')","(0.4786310733131609, 'ExportCodebook')","(0.4786310733131609, 'HTML')","(0.4786310733131609, 'Hosting')","(0.4786310733131609, 'ImportAnnotations')","(0.4786310733131609, 'JSON')","(0.4786310733131609, 'MoodleComment')","(0.4786310733131609, 'MoodleConsumer')","(0.4786310733131609, 'MoodleResourceBased')","(0.4786310733131609, 'Number')","(0.4786310733131609, 'Springer')","(0.4786310733131609, 'URN')","(0.4786310733131609, 'Update')","(0.4786310733131609, 'WebAnnotationClient')","(0.5248160934043777, 'Canvas')","(0.5248160934043778, 'Selector')","(0.524816093404378, 'PDF')","(0.524816093404378, 'URL')","(0.5248160934043782, 'Assessing')","(0.5248160934043782, 'BuiltIn')","(0.5248160934043783, 'MoodleReport')","(0.5248160934043784, 'Codebook')","(0.5248160934043784, 'UserFilter')","(0.5660854882740161, 'Classifying')","(0.5660854882740162, 'RenameCodebook')","(0.5780495679564847, 'CodebookDelete')","(0.5780495679564848, 'DOI')","(0.5873272702079863, 'GoogleSheetConsumer')","(0.5873272702079864, 'DeleteAll')","(0.5873272702079864, 'ImportCodebook')","(0.5873272702079864, 'Remote')","(0.5873272702079867, 'LastAnnotation')","(0.60102738415967, 'MoodleResource')","(0.6010273841596705, 'TXT')","(0.6062966790967677, 'CodebookUpdate')","(0.6062966790967681, 'Manual')","(0.6062966790967681, 'Replying')","(0.6108399720589857, 'Dropbox')","(0.6108399720589858, 'PreviousAssignments')","(0.6148102374943599, 'Hierarchy')","(0.6242595390661525, 'Multivalued')","(0.6268051514262937, 'AnnotationServer')","(0.6312446259684696, 'TextSummary')","(0.6312446259684699, 'ScienceDirect')","(0.6366677544033263, 'SidebarNavigation')","(0.6366677544033265, 'Autocomplete')","(0.6366677544033265, 'SentimentAnalysis')","(0.6396708100758992, 'Neo4J')","(0.6502432642771427, 'GoogleSheetProvider')","(0.6524907057272233, 'BrowserStorage')","(0.6626407774855407, 'AnnotatedPDF')","(0.6626407774855411, 'Hypothesis')","(0.6737051346705355, 'SuggestedLiterature')","(0.6861053122280543, 'MoodleProvider')","(1, 'ApplicationBased')"
URL,"(0.20117503809219411, 'ACM')","(0.20117503809219411, 'Alphabetical')","(0.20117503809219411, 'AnnotationList')","(0.20117503809219411, 'Categorize')","(0.20117503809219411, 'Commenting')","(0.20117503809219411, 'Create')","(0.20117503809219411, 'Date')","(0.20117503809219411, 'Delete')","(0.20117503809219411, 'Export')","(0.20117503809219411, 'ExportCodebook')","(0.20117503809219411, 'HTML')","(0.20117503809219411, 'Hosting')","(0.20117503809219411, 'ImportAnnotations')","(0.20117503809219411, 'JSON')","(0.20117503809219411, 'MoodleComment')","(0.20117503809219411, 'MoodleConsumer')","(0.20117503809219411, 'MoodleResourceBased')","(0.20117503809219411, 'Number')","(0.20117503809219411, 'Springer')","(0.20117503809219411, 'URN')","(0.20117503809219411, 'Update')","(0.20117503809219411, 'WebAnnotationClient')","(0.33112595878510365, 'Selector')","(0.33112595878510376, 'MoodleReport')","(0.3311259587851038, 'Codebook')","(0.3311259587851038, 'UserFilter')","(0.3311259587851039, 'Canvas')","(0.33112595878510404, 'PDF')","(0.3311259587851043, 'Assessing')","(0.3311259587851043, 'BuiltIn')","(0.4413426472999351, 'RenameCodebook')","(0.44134264729993544, 'Classifying')","(0.47111418471310584, 'CodebookDelete')","(0.47111418471310584, 'DOI')","(0.49337286677193315, 'GoogleSheetConsumer')","(0.4933728667719332, 'ImportCodebook')","(0.49337286677193326, 'DeleteAll')","(0.49337286677193337, 'LastAnnotation')","(0.4933728667719336, 'Remote')","(0.5248160934043768, 'MoodleResource')","(0.5248160934043777, 'TXT')","(0.524816093404378, 'ApplicationBased')","(0.5364358252206954, 'Manual')","(0.5364358252206956, 'Replying')","(0.5364358252206957, 'CodebookUpdate')","(0.5462369184525934, 'Dropbox')","(0.5462369184525934, 'PreviousAssignments')","(0.5546345429148315, 'Hierarchy')","(0.5739844694139171, 'Multivalued')","(0.5790424320511609, 'AnnotationServer')","(0.587704792052073, 'TextSummary')","(0.5877047920520733, 'ScienceDirect')","(0.5980115672826916, 'SidebarNavigation')","(0.5980115672826918, 'Autocomplete')","(0.5980115672826918, 'SentimentAnalysis')","(0.6035882807888265, 'Neo4J')","(0.6224754904311467, 'GoogleSheetProvider')","(0.6263397539361615, 'BrowserStorage')","(0.6431245582179734, 'AnnotatedPDF')","(0.6431245582179737, 'Hypothesis')","(0.660138275151638, 'SuggestedLiterature')","(0.6774049922538279, 'MoodleProvider')","(1, 'URL')"
URN,"(0.20117503809219398, 'Canvas')","(0.20117503809219406, 'Selector')","(0.20117503809219411, 'PDF')","(0.20117503809219411, 'URL')","(0.20117503809219417, 'MoodleReport')","(0.2011750380921943, 'Assessing')","(0.2011750380921943, 'BuiltIn')","(0.20117503809219434, 'Codebook')","(0.20117503809219434, 'UserFilter')","(0.3633820275612405, 'Classifying')","(0.3633820275612407, 'RenameCodebook')","(0.40530168251551124, 'DOI')","(0.40530168251551135, 'CodebookDelete')","(0.4360621241506524, 'GoogleSheetConsumer')","(0.43606212415065243, 'ImportCodebook')","(0.4360621241506527, 'LastAnnotation')","(0.4360621241506528, 'DeleteAll')","(0.4360621241506535, 'Remote')","(0.47863107331315985, 'MoodleResource')","(0.4786310733131609, 'ApplicationBased')","(0.47863107331316124, 'TXT')","(0.4940914636954916, 'Manual')","(0.49409146369549195, 'Replying')","(0.4940914636954923, 'CodebookUpdate')","(0.5070153023433188, 'Dropbox')","(0.507015302343319, 'PreviousAssignments')","(0.5180020735260367, 'Hierarchy')","(0.5430073517571321, 'Multivalued')","(0.5494706226030177, 'AnnotationServer')","(0.5604677767977001, 'ScienceDirect')","(0.5604677767977001, 'TextSummary')","(0.5734317845412509, 'Autocomplete')","(0.5734317845412509, 'SentimentAnalysis')","(0.5734317845412509, 'SidebarNavigation')","(0.5803902626928148, 'Neo4J')","(0.6036534326977308, 'GoogleSheetProvider')","(0.608352915836747, 'BrowserStorage')","(0.6285112968131708, 'AnnotatedPDF')","(0.6285112968131714, 'Hypothesis')","(0.6484761874374223, 'SuggestedLiterature')","(0.6681046915288826, 'MoodleProvider')","(1, 'ACM')","(1, 'Alphabetical')","(1, 'AnnotationList')","(1, 'Categorize')","(1, 'Commenting')","(1, 'Create')","(1, 'Date')","(1, 'Delete')","(1, 'Export')","(1, 'ExportCodebook')","(1, 'HTML')","(1, 'Hosting')","(1, 'ImportAnnotations')","(1, 'JSON')","(1, 'MoodleComment')","(1, 'MoodleConsumer')","(1, 'MoodleResourceBased')","(1, 'Number')","(1, 'Springer')","(1, 'URN')","(1, 'Update')","(1, 'WebAnnotationClient')"
TXT,"(0.47863107331316124, 'ACM')","(0.47863107331316124, 'Alphabetical')","(0.47863107331316124, 'AnnotationList')","(0.47863107331316124, 'Categorize')","(0.47863107331316124, 'Commenting')","(0.47863107331316124, 'Create')","(0.47863107331316124, 'Date')","(0.47863107331316124, 'Delete')","(0.47863107331316124, 'Export')","(0.47863107331316124, 'ExportCodebook')","(0.47863107331316124, 'HTML')","(0.47863107331316124, 'Hosting')","(0.47863107331316124, 'ImportAnnotations')","(0.47863107331316124, 'JSON')","(0.47863107331316124, 'MoodleComment')","(0.47863107331316124, 'MoodleConsumer')","(0.47863107331316124, 'MoodleResourceBased')","(0.47863107331316124, 'Number')","(0.47863107331316124, 'Springer')","(0.47863107331316124, 'URN')","(0.47863107331316124, 'Update')","(0.47863107331316124, 'WebAnnotationClient')","(0.5248160934043776, 'Canvas')","(0.5248160934043777, 'PDF')","(0.5248160934043777, 'Selector')","(0.5248160934043777, 'URL')","(0.524816093404378, 'Assessing')","(0.524816093404378, 'BuiltIn')","(0.524816093404378, 'MoodleReport')","(0.5248160934043783, 'Codebook')","(0.5248160934043784, 'UserFilter')","(0.5660854882740161, 'Classifying')","(0.5660854882740161, 'RenameCodebook')","(0.5780495679564843, 'CodebookDelete')","(0.5780495679564843, 'DOI')","(0.5873272702079866, 'DeleteAll')","(0.5873272702079866, 'GoogleSheetConsumer')","(0.5873272702079867, 'LastAnnotation')","(0.5873272702079868, 'ImportCodebook')","(0.5873272702079868, 'Remote')","(0.60102738415967, 'MoodleResource')","(0.6010273841596705, 'ApplicationBased')","(0.6062966790967674, 'Replying')","(0.6062966790967675, 'CodebookUpdate')","(0.6062966790967678, 'Manual')","(0.6108399720589852, 'PreviousAssignments')","(0.6108399720589859, 'Dropbox')","(0.6148102374943598, 'Hierarchy')","(0.6242595390661523, 'Multivalued')","(0.6268051514262936, 'AnnotationServer')","(0.6312446259684694, 'TextSummary')","(0.6312446259684696, 'ScienceDirect')","(0.6366677544033259, 'SidebarNavigation')","(0.6366677544033261, 'SentimentAnalysis')","(0.6366677544033263, 'Autocomplete')","(0.6396708100758988, 'Neo4J')","(0.6502432642771424, 'GoogleSheetProvider')","(0.6524907057272229, 'BrowserStorage')","(0.6626407774855401, 'AnnotatedPDF')","(0.6626407774855405, 'Hypothesis')","(0.6737051346705357, 'SuggestedLiterature')","(0.686105312228054, 'MoodleProvider')","(1, 'TXT')"
Autocomplete,"(0.5734317845412509, 'ACM')","(0.5734317845412509, 'Alphabetical')","(0.5734317845412509, 'AnnotationList')","(0.5734317845412509, 'Categorize')","(0.5734317845412509, 'Commenting')","(0.5734317845412509, 'Create')","(0.5734317845412509, 'Date')","(0.5734317845412509, 'Delete')","(0.5734317845412509, 'Export')","(0.5734317845412509, 'ExportCodebook')","(0.5734317845412509, 'HTML')","(0.5734317845412509, 'Hosting')","(0.5734317845412509, 'ImportAnnotations')","(0.5734317845412509, 'JSON')","(0.5734317845412509, 'MoodleComment')","(0.5734317845412509, 'MoodleConsumer')","(0.5734317845412509, 'MoodleResourceBased')","(0.5734317845412509, 'Number')","(0.5734317845412509, 'Springer')","(0.5734317845412509, 'URN')","(0.5734317845412509, 'Update')","(0.5734317845412509, 'WebAnnotationClient')","(0.5980115672826918, 'Canvas')","(0.5980115672826918, 'PDF')","(0.5980115672826918, 'Selector')","(0.5980115672826918, 'URL')","(0.598011567282692, 'MoodleReport')","(0.5980115672826922, 'Assessing')","(0.5980115672826922, 'BuiltIn')","(0.5980115672826922, 'Codebook')","(0.5980115672826922, 'UserFilter')","(0.6188882141982789, 'Classifying')","(0.6188882141982792, 'RenameCodebook')","(0.6249201441758582, 'CodebookDelete')","(0.6249201441758583, 'DOI')","(0.6296277432867979, 'DeleteAll')","(0.629627743286798, 'GoogleSheetConsumer')","(0.6296277432867982, 'LastAnnotation')","(0.6296277432867983, 'ImportCodebook')","(0.6296277432867987, 'Remote')","(0.6366677544033257, 'MoodleResource')","(0.6366677544033263, 'TXT')","(0.6366677544033265, 'ApplicationBased')","(0.6394154098287435, 'Manual')","(0.6394154098287436, 'Replying')","(0.6394154098287439, 'CodebookUpdate')","(0.6418072671553341, 'Dropbox')","(0.6418072671553341, 'PreviousAssignments')","(0.6439171597215949, 'Hierarchy')","(0.6490258331880658, 'Multivalued')","(0.6504261365905247, 'AnnotationServer')","(0.6528961594211279, 'ScienceDirect')","(0.652896159421128, 'TextSummary')","(0.6559667195038311, 'SidebarNavigation')","(0.6559667195038315, 'SentimentAnalysis')","(0.657694923348801, 'Neo4J')","(0.6639628584370257, 'GoogleSheetProvider')","(0.6653369632863382, 'BrowserStorage')","(0.6717612512518436, 'AnnotatedPDF')","(0.6717612512518439, 'Hypothesis')","(0.6792636455032316, 'SuggestedLiterature')","(0.6885658408131368, 'MoodleProvider')","(1, 'Autocomplete')"
GoogleSheetProvider,"(0.027771897227639338, 'Remote')","(0.6036534326977308, 'ACM')","(0.6036534326977308, 'Alphabetical')","(0.6036534326977308, 'AnnotationList')","(0.6036534326977308, 'Categorize')","(0.6036534326977308, 'Commenting')","(0.6036534326977308, 'Create')","(0.6036534326977308, 'Date')","(0.6036534326977308, 'Delete')","(0.6036534326977308, 'Export')","(0.6036534326977308, 'ExportCodebook')","(0.6036534326977308, 'HTML')","(0.6036534326977308, 'Hosting')","(0.6036534326977308, 'ImportAnnotations')","(0.6036534326977308, 'JSON')","(0.6036534326977308, 'MoodleComment')","(0.6036534326977308, 'MoodleConsumer')","(0.6036534326977308, 'MoodleResourceBased')","(0.6036534326977308, 'Number')","(0.6036534326977308, 'Springer')","(0.6036534326977308, 'URN')","(0.6036534326977308, 'Update')","(0.6036534326977308, 'WebAnnotationClient')","(0.6224754904311467, 'Canvas')","(0.6224754904311467, 'PDF')","(0.6224754904311467, 'URL')","(0.6224754904311468, 'Selector')","(0.6224754904311471, 'Codebook')","(0.6224754904311471, 'MoodleReport')","(0.6224754904311471, 'UserFilter')","(0.6224754904311472, 'Assessing')","(0.6224754904311472, 'BuiltIn')","(0.6376507802149471, 'Classifying')","(0.6376507802149476, 'RenameCodebook')","(0.641942855867697, 'CodebookDelete')","(0.6419428558676972, 'DOI')","(0.6452750303033659, 'GoogleSheetConsumer')","(0.6452750303033659, 'LastAnnotation')","(0.645275030303366, 'DeleteAll')","(0.6452750303033661, 'ImportCodebook')","(0.6502432642771424, 'TXT')","(0.6502432642771425, 'MoodleResource')","(0.6502432642771427, 'ApplicationBased')","(0.6521817009408564, 'CodebookUpdate')","(0.6521817009408564, 'Manual')","(0.6521817009408564, 'Replying')","(0.6538706511559775, 'Dropbox')","(0.653870651155978, 'PreviousAssignments')","(0.6553625880943232, 'Hierarchy')","(0.6589881925726151, 'Multivalued')","(0.6599864463870604, 'AnnotationServer')","(0.6617533815371597, 'TextSummary')","(0.6617533815371601, 'ScienceDirect')","(0.6639628584370256, 'SentimentAnalysis')","(0.6639628584370256, 'SidebarNavigation')","(0.6639628584370257, 'Autocomplete')","(0.665213862572, 'Neo4J')","(0.6708284948545906, 'BrowserStorage')","(0.6756865786782802, 'AnnotatedPDF')","(0.6756865786782802, 'Hypothesis')","(0.681583516111358, 'SuggestedLiterature')","(0.6893804878492356, 'MoodleProvider')","(1, 'GoogleSheetProvider')"
PreviousAssignments,"(0.507015302343319, 'ACM')","(0.507015302343319, 'Alphabetical')","(0.507015302343319, 'AnnotationList')","(0.507015302343319, 'Categorize')","(0.507015302343319, 'Commenting')","(0.507015302343319, 'Create')","(0.507015302343319, 'Date')","(0.507015302343319, 'Delete')","(0.507015302343319, 'Export')","(0.507015302343319, 'ExportCodebook')","(0.507015302343319, 'HTML')","(0.507015302343319, 'Hosting')","(0.507015302343319, 'ImportAnnotations')","(0.507015302343319, 'JSON')","(0.507015302343319, 'MoodleComment')","(0.507015302343319, 'MoodleConsumer')","(0.507015302343319, 'MoodleResourceBased')","(0.507015302343319, 'Number')","(0.507015302343319, 'Springer')","(0.507015302343319, 'URN')","(0.507015302343319, 'Update')","(0.507015302343319, 'WebAnnotationClient')","(0.546236918452593, 'Canvas')","(0.5462369184525933, 'Selector')","(0.5462369184525934, 'PDF')","(0.5462369184525934, 'URL')","(0.5462369184525938, 'Assessing')","(0.5462369184525938, 'BuiltIn')","(0.5462369184525939, 'Codebook')","(0.5462369184525939, 'MoodleReport')","(0.5462369184525939, 'UserFilter')","(0.581092202567401, 'Classifying')","(0.5810922025674012, 'RenameCodebook')","(0.5912349023380152, 'DOI')","(0.5912349023380153, 'CodebookDelete')","(0.5991271003013385, 'DeleteAll')","(0.5991271003013385, 'GoogleSheetConsumer')","(0.5991271003013385, 'LastAnnotation')","(0.5991271003013386, 'ImportCodebook')","(0.5991271003013388, 'Remote')","(0.6108399720589852, 'TXT')","(0.6108399720589854, 'MoodleResource')","(0.6108399720589858, 'ApplicationBased')","(0.6153679343215424, 'Replying')","(0.6153679343215426, 'CodebookUpdate')","(0.6153679343215426, 'Manual')","(0.6192840118494268, 'Dropbox')","(0.6227160552125532, 'Hierarchy')","(0.6309255704897904, 'Multivalued')","(0.6331480206375533, 'AnnotationServer')","(0.637035904194041, 'TextSummary')","(0.6370359041940412, 'ScienceDirect')","(0.6418072671553334, 'SidebarNavigation')","(0.6418072671553341, 'Autocomplete')","(0.6418072671553341, 'SentimentAnalysis')","(0.6444605230076841, 'Neo4J')","(0.653870651155978, 'GoogleSheetProvider')","(0.6558859901536029, 'BrowserStorage')","(0.6650610008445903, 'AnnotatedPDF')","(0.6650610008445913, 'Hypothesis')","(0.6752176001528928, 'SuggestedLiterature')","(0.6868493123094287, 'MoodleProvider')","(1, 'PreviousAssignments')"
Codebook,"(0.20117503809219434, 'ACM')","(0.20117503809219434, 'Alphabetical')","(0.20117503809219434, 'AnnotationList')","(0.20117503809219434, 'Categorize')","(0.20117503809219434, 'Commenting')","(0.20117503809219434, 'Create')","(0.20117503809219434, 'Date')","(0.20117503809219434, 'Delete')","(0.20117503809219434, 'Export')","(0.20117503809219434, 'ExportCodebook')","(0.20117503809219434, 'HTML')","(0.20117503809219434, 'Hosting')","(0.20117503809219434, 'ImportAnnotations')","(0.20117503809219434, 'JSON')","(0.20117503809219434, 'MoodleComment')","(0.20117503809219434, 'MoodleConsumer')","(0.20117503809219434, 'MoodleResourceBased')","(0.20117503809219434, 'Number')","(0.20117503809219434, 'Springer')","(0.20117503809219434, 'URN')","(0.20117503809219434, 'Update')","(0.20117503809219434, 'WebAnnotationClient')","(0.33112595878510365, 'Canvas')","(0.33112595878510376, 'MoodleReport')","(0.33112595878510376, 'Selector')","(0.3311259587851038, 'PDF')","(0.3311259587851038, 'URL')","(0.33112595878510404, 'UserFilter')","(0.3311259587851043, 'Assessing')","(0.3311259587851043, 'BuiltIn')","(0.44134264729993544, 'RenameCodebook')","(0.44134264729993583, 'Classifying')","(0.4711141847131062, 'DOI')","(0.4711141847131063, 'CodebookDelete')","(0.49337286677193354, 'GoogleSheetConsumer')","(0.4933728667719336, 'ImportCodebook')","(0.49337286677193365, 'LastAnnotation')","(0.4933728667719338, 'Remote')","(0.49337286677193387, 'DeleteAll')","(0.5248160934043771, 'MoodleResource')","(0.5248160934043783, 'TXT')","(0.5248160934043784, 'ApplicationBased')","(0.536435825220696, 'Manual')","(0.536435825220696, 'Replying')","(0.5364358252206962, 'CodebookUpdate')","(0.5462369184525937, 'Dropbox')","(0.5462369184525939, 'PreviousAssignments')","(0.5546345429148315, 'Hierarchy')","(0.5739844694139173, 'Multivalued')","(0.5790424320511609, 'AnnotationServer')","(0.5877047920520735, 'ScienceDirect')","(0.587704792052074, 'TextSummary')","(0.5980115672826921, 'SentimentAnalysis')","(0.5980115672826922, 'Autocomplete')","(0.5980115672826922, 'SidebarNavigation')","(0.6035882807888271, 'Neo4J')","(0.6224754904311471, 'GoogleSheetProvider')","(0.6263397539361617, 'BrowserStorage')","(0.6431245582179739, 'AnnotatedPDF')","(0.6431245582179739, 'Hypothesis')","(0.6601382751516383, 'SuggestedLiterature')","(0.6774049922538281, 'MoodleProvider')","(1, 'Codebook')"
PDF,"(0.20117503809219411, 'ACM')","(0.20117503809219411, 'Alphabetical')","(0.20117503809219411, 'AnnotationList')","(0.20117503809219411, 'Categorize')","(0.20117503809219411, 'Commenting')","(0.20117503809219411, 'Create')","(0.20117503809219411, 'Date')","(0.20117503809219411, 'Delete')","(0.20117503809219411, 'Export')","(0.20117503809219411, 'ExportCodebook')","(0.20117503809219411, 'HTML')","(0.20117503809219411, 'Hosting')","(0.20117503809219411, 'ImportAnnotations')","(0.20117503809219411, 'JSON')","(0.20117503809219411, 'MoodleComment')","(0.20117503809219411, 'MoodleConsumer')","(0.20117503809219411, 'MoodleResourceBased')","(0.20117503809219411, 'Number')","(0.20117503809219411, 'Springer')","(0.20117503809219411, 'URN')","(0.20117503809219411, 'Update')","(0.20117503809219411, 'WebAnnotationClient')","(0.33112595878510365, 'Selector')","(0.33112595878510376, 'MoodleReport')","(0.3311259587851038, 'Codebook')","(0.3311259587851038, 'UserFilter')","(0.3311259587851039, 'Canvas')","(0.33112595878510404, 'URL')","(0.3311259587851043, 'Assessing')","(0.3311259587851043, 'BuiltIn')","(0.44134264729993544, 'Classifying')","(0.44134264729993544, 'RenameCodebook')","(0.4711141847131056, 'CodebookDelete')","(0.47111418471310584, 'DOI')","(0.49337286677193315, 'GoogleSheetConsumer')","(0.49337286677193315, 'LastAnnotation')","(0.4933728667719332, 'ImportCodebook')","(0.49337286677193326, 'DeleteAll')","(0.4933728667719336, 'Remote')","(0.5248160934043768, 'MoodleResource')","(0.5248160934043777, 'TXT')","(0.524816093404378, 'ApplicationBased')","(0.5364358252206954, 'Manual')","(0.5364358252206956, 'Replying')","(0.5364358252206957, 'CodebookUpdate')","(0.5462369184525934, 'Dropbox')","(0.5462369184525934, 'PreviousAssignments')","(0.5546345429148315, 'Hierarchy')","(0.5739844694139171, 'Multivalued')","(0.5790424320511609, 'AnnotationServer')","(0.5877047920520733, 'ScienceDirect')","(0.5877047920520733, 'TextSummary')","(0.5980115672826916, 'SidebarNavigation')","(0.5980115672826918, 'Autocomplete')","(0.5980115672826918, 'SentimentAnalysis')","(0.6035882807888265, 'Neo4J')","(0.6224754904311467, 'GoogleSheetProvider')","(0.6263397539361615, 'BrowserStorage')","(0.6431245582179734, 'AnnotatedPDF')","(0.6431245582179735, 'Hypothesis')","(0.660138275151638, 'SuggestedLiterature')","(0.6774049922538281, 'MoodleProvider')","(1, 'PDF')"
Number,"(0.20117503809219398, 'Canvas')","(0.20117503809219406, 'Selector')","(0.20117503809219411, 'PDF')","(0.20117503809219411, 'URL')","(0.20117503809219417, 'MoodleReport')","(0.2011750380921943, 'Assessing')","(0.2011750380921943, 'BuiltIn')","(0.20117503809219434, 'Codebook')","(0.20117503809219434, 'UserFilter')","(0.3633820275612405, 'Classifying')","(0.3633820275612407, 'RenameCodebook')","(0.40530168251551124, 'DOI')","(0.40530168251551135, 'CodebookDelete')","(0.4360621241506524, 'GoogleSheetConsumer')","(0.43606212415065243, 'ImportCodebook')","(0.4360621241506527, 'LastAnnotation')","(0.4360621241506528, 'DeleteAll')","(0.4360621241506535, 'Remote')","(0.47863107331315985, 'MoodleResource')","(0.4786310733131609, 'ApplicationBased')","(0.47863107331316124, 'TXT')","(0.4940914636954916, 'Manual')","(0.49409146369549195, 'Replying')","(0.4940914636954923, 'CodebookUpdate')","(0.5070153023433188, 'Dropbox')","(0.507015302343319, 'PreviousAssignments')","(0.5180020735260367, 'Hierarchy')","(0.5430073517571321, 'Multivalued')","(0.5494706226030177, 'AnnotationServer')","(0.5604677767977001, 'ScienceDirect')","(0.5604677767977001, 'TextSummary')","(0.5734317845412509, 'Autocomplete')","(0.5734317845412509, 'SentimentAnalysis')","(0.5734317845412509, 'SidebarNavigation')","(0.5803902626928148, 'Neo4J')","(0.6036534326977308, 'GoogleSheetProvider')","(0.608352915836747, 'BrowserStorage')","(0.6285112968131708, 'AnnotatedPDF')","(0.6285112968131714, 'Hypothesis')","(0.6484761874374223, 'SuggestedLiterature')","(0.6681046915288826, 'MoodleProvider')","(1, 'ACM')","(1, 'Alphabetical')","(1, 'AnnotationList')","(1, 'Categorize')","(1, 'Commenting')","(1, 'Create')","(1, 'Date')","(1, 'Delete')","(1, 'Export')","(1, 'ExportCodebook')","(1, 'HTML')","(1, 'Hosting')","(1, 'ImportAnnotations')","(1, 'JSON')","(1, 'MoodleComment')","(1, 'MoodleConsumer')","(1, 'MoodleResourceBased')","(1, 'Number')","(1, 'Springer')","(1, 'URN')","(1, 'Update')","(1, 'WebAnnotationClient')"
AnnotatedPDF,"(0.0006340733814246852, 'BrowserStorage')","(0.6285112968131708, 'ACM')","(0.6285112968131708, 'Alphabetical')","(0.6285112968131708, 'AnnotationList')","(0.6285112968131708, 'Categorize')","(0.6285112968131708, 'Commenting')","(0.6285112968131708, 'Create')","(0.6285112968131708, 'Date')","(0.6285112968131708, 'Delete')","(0.6285112968131708, 'Export')","(0.6285112968131708, 'ExportCodebook')","(0.6285112968131708, 'HTML')","(0.6285112968131708, 'Hosting')","(0.6285112968131708, 'ImportAnnotations')","(0.6285112968131708, 'JSON')","(0.6285112968131708, 'MoodleComment')","(0.6285112968131708, 'MoodleConsumer')","(0.6285112968131708, 'MoodleResourceBased')","(0.6285112968131708, 'Number')","(0.6285112968131708, 'Springer')","(0.6285112968131708, 'URN')","(0.6285112968131708, 'Update')","(0.6285112968131708, 'WebAnnotationClient')","(0.6431245582179732, 'Canvas')","(0.6431245582179732, 'Selector')","(0.6431245582179734, 'PDF')","(0.6431245582179734, 'URL')","(0.6431245582179737, 'UserFilter')","(0.6431245582179738, 'MoodleReport')","(0.6431245582179739, 'Assessing')","(0.6431245582179739, 'BuiltIn')","(0.6431245582179739, 'Codebook')","(0.6540511337184458, 'Classifying')","(0.6540511337184459, 'RenameCodebook')","(0.6570197623010561, 'CodebookDelete')","(0.6570197623010563, 'DOI')","(0.6592931941531541, 'LastAnnotation')","(0.6592931941531543, 'DeleteAll')","(0.6592931941531543, 'GoogleSheetConsumer')","(0.6592931941531545, 'ImportCodebook')","(0.6592931941531546, 'Remote')","(0.6626407774855401, 'TXT')","(0.6626407774855405, 'MoodleResource')","(0.6626407774855407, 'ApplicationBased')","(0.6639360791374593, 'Replying')","(0.6639360791374596, 'Manual')","(0.6639360791374598, 'CodebookUpdate')","(0.6650610008445903, 'Dropbox')","(0.6650610008445903, 'PreviousAssignments')","(0.666052527270332, 'Hierarchy')","(0.6684573948515096, 'Multivalued')","(0.6691193087193278, 'AnnotationServer')","(0.6702917954602152, 'TextSummary')","(0.6702917954602153, 'ScienceDirect')","(0.6717612512518432, 'SidebarNavigation')","(0.6717612512518436, 'Autocomplete')","(0.6717612512518436, 'SentimentAnalysis')","(0.6725958422907685, 'Neo4J')","(0.6756865786782802, 'GoogleSheetProvider')","(0.679741950440512, 'Hypothesis')","(0.6839990647717087, 'SuggestedLiterature')","(0.6901244146157731, 'MoodleProvider')","(1, 'AnnotatedPDF')"
