QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
AnnotatedPDF,"(0.005644690617692127, 'Canvas')","(0.06372671800449506, 'LastAnnotation')","(0.12439287373313151, 'AnnotationList')","(0.23868197298243515, 'TextSummary')","(0.35488169144184556, 'JSON')","(0.3828766239579819, 'PDF')","(0.4439743940598565, 'DeleteAll')","(0.5151701598660332, 'ImportAnnotations')","(0.538866806799907, 'MoodleReport')","(0.6609088881459957, 'MoodleResource')","(0.6710949919356999, 'Update')","(0.6713266664031254, 'Delete')","(0.6713830091338584, 'Create')","(0.6721852600790431, 'UserFilter')","(0.677967590896676, 'Remote')","(0.6801826520249197, 'Autocomplete')","(0.68079307123405, 'SidebarNavigation')","(0.6809790875584811, 'MoodleResourceBased')","(0.6810910592052379, 'URL')","(0.6813413697772521, 'Replying')","(0.683256413160939, 'WebAnnotationClient')","(0.6841225321253864, 'Number')","(0.6841249590190294, 'Date')","(0.6844108779267819, 'Alphabetical')","(0.6848785099433721, 'BrowserStorage')","(0.6849742216602832, 'HTML')","(0.6855420615665234, 'Hierarchy')","(0.6858379265334105, 'Export')","(0.6872409371794033, 'TXT')","(0.6875231979212131, 'MoodleComment')","(0.6876354387937719, 'Assessing')","(0.6877027017572925, 'Hypothesis')","(0.6883568774849792, 'SentimentAnalysis')","(0.6886824738490245, 'Categorize')","(0.6888467679670001, 'URN')","(0.6893129002099234, 'Commenting')","(0.6896440889552424, 'MoodleConsumer')","(0.689666304916296, 'Dropbox')","(0.6902548514644367, 'ACM')","(0.6902548514644367, 'DOI')","(0.6903571743341483, 'ScienceDirect')","(0.6903689613756558, 'Selector')","(0.6903797319645051, 'Neo4J')","(0.6905065456613406, 'Springer')","(0.690648592987392, 'Classifying')","(0.6906752310758966, 'SuggestedLiterature')","(0.6909834552747998, 'Codebook')","(0.6911523912351863, 'PreviousAssignments')","(0.6912157715527296, 'ImportCodebook')","(0.6913179309656174, 'Hosting')","(0.6914735416055711, 'Multivalued')","(0.6915066107036234, 'RenameCodebook')","(0.6915075679777808, 'ExportCodebook')","(0.6915142230356004, 'BuiltIn')","(0.6915581272578886, 'CodebookDelete')","(0.6915788899206397, 'ApplicationBased')","(0.6919158699461929, 'AnnotationServer')","(0.6919966851753079, 'Manual')","(0.6919968316107219, 'GoogleSheetConsumer')","(0.6921154622732881, 'GoogleSheetProvider')","(0.6922571104406612, 'CodebookUpdate')","(0.6926927662016583, 'MoodleProvider')","(1, 'AnnotatedPDF')"
SentimentAnalysis,"(0.13438658825251107, 'GoogleSheetConsumer')","(0.16344061173902646, 'GoogleSheetProvider')","(0.4618637170170097, 'Commenting')","(0.46192453647000115, 'Assessing')","(0.46411406314036674, 'Categorize')","(0.4683137264800289, 'SuggestedLiterature')","(0.47388786746380146, 'Replying')","(0.4742659816428762, 'Selector')","(0.5179374080675578, 'MoodleResourceBased')","(0.5242025566090398, 'Classifying')","(0.5867976851061351, 'Autocomplete')","(0.6241804240904214, 'Neo4J')","(0.6272994735280568, 'Create')","(0.6350074805760119, 'Hierarchy')","(0.6477603304286719, 'MoodleConsumer')","(0.6487801022348476, 'Delete')","(0.6573595851572525, 'Remote')","(0.6627554893373024, 'URL')","(0.6684149721677828, 'WebAnnotationClient')","(0.6708368464588768, 'Number')","(0.6708460556434326, 'Date')","(0.6716972880171204, 'Alphabetical')","(0.6732559640829756, 'HTML')","(0.675599107917696, 'Export')","(0.6771705810493549, 'PDF')","(0.6792626882290588, 'TXT')","(0.6795368592821036, 'LastAnnotation')","(0.6803393471490145, 'MoodleComment')","(0.6810470860082432, 'Canvas')","(0.6814704872339667, 'AnnotationList')","(0.6823262071448619, 'TextSummary')","(0.6838318224248632, 'URN')","(0.6847326948305748, 'JSON')","(0.6849831151841563, 'Update')","(0.6861623123050082, 'Dropbox')","(0.686825808767002, 'DeleteAll')","(0.6872302507230298, 'ImportAnnotations')","(0.6875935371973969, 'ACM')","(0.687593537197397, 'DOI')","(0.6876037849347729, 'MoodleReport')","(0.6877340120292257, 'ScienceDirect')","(0.6881753647797346, 'Springer')","(0.6883568774849792, 'AnnotatedPDF')","(0.6886262097365934, 'MoodleResource')","(0.6887374173694145, 'UserFilter')","(0.6887760104825891, 'Codebook')","(0.6889138314411751, 'BrowserStorage')","(0.6891086602041703, 'SidebarNavigation')","(0.689342654376988, 'ImportCodebook')","(0.6893924147883852, 'PreviousAssignments')","(0.6897932523078998, 'Hosting')","(0.6898219644869137, 'BuiltIn')","(0.6900409769156972, 'ExportCodebook')","(0.690046104362608, 'ApplicationBased')","(0.6902145636125092, 'Multivalued')","(0.6902763699043826, 'Hypothesis')","(0.6902783890666286, 'RenameCodebook')","(0.6903770054279841, 'CodebookDelete')","(0.6908979569403889, 'Manual')","(0.6910340790172202, 'AnnotationServer')","(0.6914472716422275, 'CodebookUpdate')","(0.6922855865637275, 'MoodleProvider')","(1, 'SentimentAnalysis')"
Create,"(0.002577615864706281, 'Delete')","(0.018687339414405393, 'Update')","(0.06168263826325153, 'UserFilter')","(0.20138882974143402, 'DeleteAll')","(0.3624265953292084, 'ImportAnnotations')","(0.3792860501653379, 'Autocomplete')","(0.3990430995283238, 'SidebarNavigation')","(0.43961338341361694, 'Replying')","(0.45338445107317926, 'Classifying')","(0.47125824593884746, 'JSON')","(0.47388202403240715, 'Hierarchy')","(0.49149776335156087, 'Remote')","(0.5082565596821832, 'Multivalued')","(0.508747367353366, 'Selector')","(0.5161504321998832, 'CodebookUpdate')","(0.5308668250749689, 'Number')","(0.5372957869268871, 'Export')","(0.5568750133041624, 'Codebook')","(0.5652363249789483, 'Date')","(0.5653189837900331, 'MoodleReport')","(0.5832113882326828, 'Commenting')","(0.5978309519345406, 'MoodleResourceBased')","(0.6080219081391303, 'ImportCodebook')","(0.617853422443194, 'BuiltIn')","(0.6230162669614336, 'ExportCodebook')","(0.6272994735280568, 'SentimentAnalysis')","(0.6542197858779991, 'BrowserStorage')","(0.6591630995851093, 'Canvas')","(0.6712365871819467, 'URL')","(0.6713830091338584, 'AnnotatedPDF')","(0.6743240484265984, 'Hypothesis')","(0.6752893721582722, 'WebAnnotationClient')","(0.6775443689249778, 'Alphabetical')","(0.6786288338186612, 'HTML')","(0.6806638486159262, 'GoogleSheetProvider')","(0.681379307658986, 'PDF')","(0.6829006563829624, 'TXT')","(0.6829976367709426, 'LastAnnotation')","(0.6835537434416268, 'MoodleComment')","(0.6837942260241601, 'Assessing')","(0.6843449175613239, 'AnnotationList')","(0.684960756169031, 'TextSummary')","(0.6858124761503606, 'Categorize')","(0.6860507589975282, 'URN')","(0.687582678655944, 'MoodleConsumer')","(0.6876566077162667, 'Dropbox')","(0.6887156343845553, 'DOI')","(0.6887156343845556, 'ACM')","(0.6888574809070663, 'ScienceDirect')","(0.6888952848727987, 'Neo4J')","(0.6891547970218206, 'Springer')","(0.6894438373168432, 'SuggestedLiterature')","(0.6896544808121478, 'MoodleResource')","(0.6901617731775409, 'PreviousAssignments')","(0.6904538569977641, 'Hosting')","(0.6907526894874819, 'ApplicationBased')","(0.6907971954327354, 'RenameCodebook')","(0.6908767712707815, 'CodebookDelete')","(0.6914114889250095, 'Manual')","(0.6914142129552735, 'AnnotationServer')","(0.6915320406933168, 'GoogleSheetConsumer')","(0.6924812941810767, 'MoodleProvider')","(1, 'Create')"
GoogleSheetConsumer,"(0.03995485463419449, 'GoogleSheetProvider')","(0.13438658825251107, 'SentimentAnalysis')","(0.631080469076952, 'Hierarchy')","(0.6873499638492271, 'MoodleResourceBased')","(0.6873778736064675, 'URL')","(0.6887080190622876, 'WebAnnotationClient')","(0.6891709291796659, 'Number')","(0.6891715330507917, 'Date')","(0.6893067753246789, 'Alphabetical')","(0.6896026381472918, 'HTML')","(0.6900524806561594, 'Export')","(0.6903394789532731, 'PDF')","(0.6906933290987151, 'LastAnnotation')","(0.6907515179104989, 'TXT')","(0.690815095417253, 'MoodleComment')","(0.6908506080840542, 'Assessing')","(0.6909264600029552, 'Canvas')","(0.6909870130322795, 'AnnotationList')","(0.6911222706650073, 'Remote')","(0.6911275395999061, 'TextSummary')","(0.6912734205565569, 'Categorize')","(0.6913638944676661, 'URN')","(0.6914812456854554, 'JSON')","(0.6914934843032929, 'Update')","(0.6915130108312377, 'Commenting')","(0.6915320406933168, 'Create')","(0.6915597862592215, 'Delete')","(0.6916438415090704, 'Dropbox')","(0.6916449969862768, 'MoodleConsumer')","(0.691685456710805, 'Autocomplete')","(0.6917917647274117, 'DeleteAll')","(0.6918589246419822, 'ACM')","(0.6918589246419822, 'DOI')","(0.6919017497936811, 'ImportAnnotations')","(0.6919050636834359, 'ScienceDirect')","(0.6919136006267417, 'Neo4J')","(0.6919170198437481, 'Selector')","(0.6919411289352546, 'MoodleReport')","(0.6919508994141779, 'Springer')","(0.6919968316107219, 'AnnotatedPDF')","(0.6920129134420192, 'SuggestedLiterature')","(0.6920138254648067, 'Classifying')","(0.6920436575752495, 'UserFilter')","(0.6920756428774976, 'Replying')","(0.6921336646015215, 'MoodleResource')","(0.6921370919048936, 'SidebarNavigation')","(0.692156951299266, 'BrowserStorage')","(0.6921671486040638, 'Codebook')","(0.6922084759277732, 'PreviousAssignments')","(0.6922488348228089, 'ImportCodebook')","(0.6922663620466362, 'Hosting')","(0.6923173209421274, 'Multivalued')","(0.692330578732093, 'RenameCodebook')","(0.6923513806804651, 'CodebookDelete')","(0.6923540623314766, 'ExportCodebook')","(0.6923806504594459, 'BuiltIn')","(0.6923968714259701, 'ApplicationBased')","(0.6924362964464048, 'Hypothesis')","(0.6925018615253316, 'AnnotationServer')","(0.6925699743277679, 'Manual')","(0.6926804469420789, 'CodebookUpdate')","(0.6928908256989088, 'MoodleProvider')","(1, 'GoogleSheetConsumer')"
CodebookUpdate,"(0.04405135965378486, 'Multivalued')","(0.06413263692688956, 'SidebarNavigation')","(0.07310263892935934, 'Hierarchy')","(0.10107912749879452, 'Export')","(0.15501269490942626, 'Codebook')","(0.1809307395113618, 'Autocomplete')","(0.20105689790989179, 'Classifying')","(0.23366079155728137, 'Number')","(0.2791805030940924, 'ImportAnnotations')","(0.32700278452232046, 'ImportCodebook')","(0.34686606539905174, 'MoodleReport')","(0.3591675163403816, 'BuiltIn')","(0.36241404033109464, 'ExportCodebook')","(0.3894511001859806, 'Date')","(0.483220777033764, 'Selector')","(0.5006264954359422, 'RenameCodebook')","(0.5006353684415212, 'CodebookDelete')","(0.5075967316258698, 'Manual')","(0.5161504321998832, 'Create')","(0.5194747098278416, 'ApplicationBased')","(0.5214000163092055, 'Remote')","(0.5258530985566732, 'Delete')","(0.526283239226056, 'Update')","(0.5312930352564691, 'JSON')","(0.5772603834504426, 'Replying')","(0.5781549402082136, 'DeleteAll')","(0.6177627155065405, 'PDF')","(0.6390749578520633, 'BrowserStorage')","(0.6434417012114549, 'GoogleSheetProvider')","(0.6488638922971162, 'PreviousAssignments')","(0.6565630967925816, 'MoodleResource')","(0.6679224452511654, 'TextSummary')","(0.6759435443373427, 'Canvas')","(0.685918174997252, 'MoodleResourceBased')","(0.68593310045578, 'URL')","(0.6880032263039606, 'WebAnnotationClient')","(0.6888693313000165, 'Alphabetical')","(0.689303094527554, 'HTML')","(0.6908300620111909, 'LastAnnotation')","(0.6909646794590345, 'TXT')","(0.6909855336202725, 'MoodleComment')","(0.6910177362808793, 'Assessing')","(0.6912010346450785, 'AnnotationList')","(0.6914472716422275, 'SentimentAnalysis')","(0.6915260628405318, 'Categorize')","(0.691657618494953, 'URN')","(0.6917884745814239, 'Commenting')","(0.6919227991364638, 'Dropbox')","(0.6919335646988514, 'MoodleConsumer')","(0.6921292429108962, 'ACM')","(0.6921292429108963, 'DOI')","(0.6921786643238338, 'ScienceDirect')","(0.6921864998293963, 'Neo4J')","(0.6922121233542228, 'Springer')","(0.6922571104406612, 'AnnotatedPDF')","(0.6922662597870155, 'SuggestedLiterature')","(0.6922925975513058, 'UserFilter')","(0.6924795931071523, 'Hosting')","(0.6926170552793625, 'Hypothesis')","(0.6926538347644253, 'AnnotationServer')","(0.6926804469420789, 'GoogleSheetConsumer')","(0.6929444134642748, 'MoodleProvider')","(1, 'CodebookUpdate')"
Export,"(0.05969257879085308, 'Codebook')","(0.10107912749879452, 'CodebookUpdate')","(0.11615624354534676, 'ImportCodebook')","(0.12115562654497994, 'ExportCodebook')","(0.13541010722098784, 'ImportAnnotations')","(0.1479826092238724, 'BuiltIn')","(0.2197839704754297, 'RenameCodebook')","(0.2199029142308052, 'CodebookDelete')","(0.22629650045284244, 'Multivalued')","(0.23687245432612752, 'SidebarNavigation')","(0.24330667868249906, 'Manual')","(0.24402364098815854, 'Hierarchy')","(0.2822332169688628, 'ApplicationBased')","(0.3049930282062957, 'Autocomplete')","(0.3150932534478307, 'JSON')","(0.31659194217450914, 'Number')","(0.32258318283695975, 'Classifying')","(0.4182036845691235, 'MoodleReport')","(0.422589739842232, 'Date')","(0.45646369671425224, 'DeleteAll')","(0.49754420013424455, 'Selector')","(0.5358384566449844, 'Remote')","(0.5372957869268871, 'Create')","(0.5402199807713421, 'PDF')","(0.5450438699140758, 'Delete')","(0.5451276801370014, 'Update')","(0.5892959619374392, 'Replying')","(0.6002538962622435, 'BrowserStorage')","(0.6198035362024839, 'PreviousAssignments')","(0.6262274557237528, 'GoogleSheetProvider')","(0.6316999815787968, 'MoodleResource')","(0.6419246580240932, 'MoodleResourceBased')","(0.6425000817856725, 'TextSummary')","(0.6432008093023706, 'URL')","(0.6514106034876621, 'WebAnnotationClient')","(0.6531289340844139, 'Canvas')","(0.6574892564009154, 'Alphabetical')","(0.6601590827424058, 'HTML')","(0.6691335004316585, 'TXT')","(0.6709352290290223, 'LastAnnotation')","(0.6723705485521843, 'MoodleComment')","(0.6733226005313488, 'Assessing')","(0.6743168560914923, 'AnnotationList')","(0.675599107917696, 'SentimentAnalysis')","(0.6778758172760477, 'URN')","(0.6783352219144687, 'Categorize')","(0.6811369739679461, 'Commenting')","(0.6820205204005905, 'MoodleConsumer')","(0.6826084466437652, 'Dropbox')","(0.6847428290374802, 'ScienceDirect')","(0.6848023634706766, 'Neo4J')","(0.6848733120429779, 'DOI')","(0.6848733120429782, 'ACM')","(0.6857652895304737, 'Springer')","(0.6858379265334105, 'AnnotatedPDF')","(0.6863363023739194, 'SuggestedLiterature')","(0.6866097534635028, 'UserFilter')","(0.6877998904143559, 'Hosting')","(0.6879270175643746, 'Hypothesis')","(0.6898631918161248, 'AnnotationServer')","(0.6900524806561594, 'GoogleSheetConsumer')","(0.6914737367681902, 'MoodleProvider')","(1, 'Export')"
BrowserStorage,"(0.4473859649259463, 'ImportCodebook')","(0.46740033862576136, 'ApplicationBased')","(0.4804614853986512, 'Codebook')","(0.4992085097820419, 'BuiltIn')","(0.5349665469822719, 'Manual')","(0.5508028849459725, 'Remote')","(0.5558089209195592, 'Hypothesis')","(0.5592233637016258, 'AnnotationServer')","(0.5753189490050283, 'JSON')","(0.5789815289242246, 'ImportAnnotations')","(0.579843735644283, 'WebAnnotationClient')","(0.5871511039704252, 'RenameCodebook')","(0.587190766249857, 'CodebookDelete')","(0.5886774004646452, 'DeleteAll')","(0.5899790506173965, 'ExportCodebook')","(0.6002538962622435, 'Export')","(0.615236844013078, 'GoogleSheetProvider')","(0.6317015137852859, 'Neo4J')","(0.6382518414901208, 'ScienceDirect')","(0.6390749578520633, 'CodebookUpdate')","(0.6396120932178317, 'PDF')","(0.6511554782402464, 'PreviousAssignments')","(0.6527602524793747, 'Hosting')","(0.6536333564955714, 'Update')","(0.6539896007501738, 'Delete')","(0.6540893991717782, 'UserFilter')","(0.6542197858779991, 'Create')","(0.6558894965530906, 'Replying')","(0.6654038118224608, 'MoodleResource')","(0.668866059781393, 'Canvas')","(0.6703185357858472, 'Selector')","(0.6710833059691337, 'TextSummary')","(0.6731972508324948, 'SidebarNavigation')","(0.6735510063153423, 'Autocomplete')","(0.6787528286557476, 'MoodleResourceBased')","(0.6788221857772722, 'URL')","(0.6818231840669126, 'Hierarchy')","(0.683530633937576, 'Number')","(0.6835321358754693, 'Date')","(0.6838898591324221, 'Alphabetical')","(0.6846812188527753, 'HTML')","(0.6848785099433721, 'AnnotatedPDF')","(0.6876193118554594, 'LastAnnotation')","(0.6877923905738255, 'TXT')","(0.6879460554557342, 'MoodleComment')","(0.688037685925858, 'Assessing')","(0.6884062834382757, 'AnnotationList')","(0.6889138314411751, 'SentimentAnalysis')","(0.6891617759627926, 'Categorize')","(0.6894064588768819, 'URN')","(0.6897858473101497, 'Commenting')","(0.6901201874674374, 'Dropbox')","(0.690124546317627, 'MoodleConsumer')","(0.6906559961003295, 'DOI')","(0.6906559961003298, 'ACM')","(0.6908506994226304, 'MoodleReport')","(0.6908785004843339, 'Springer')","(0.691025612088028, 'Classifying')","(0.6910258451255751, 'SuggestedLiterature')","(0.6917106721186828, 'Multivalued')","(0.692156951299266, 'GoogleSheetConsumer')","(0.6927644167960507, 'MoodleProvider')","(1, 'BrowserStorage')"
Dropbox,"(0.00010297661427265006, 'DOI')","(0.028314802425042015, 'ScienceDirect')","(0.03432650899315411, 'URL')","(0.3060021384926756, 'WebAnnotationClient')","(0.509723902727811, 'TXT')","(0.628730185424616, 'Hypothesis')","(0.6766196317597417, 'MoodleResourceBased')","(0.6803780273326403, 'Number')","(0.6803829591466642, 'Date')","(0.6807919510625688, 'Alphabetical')","(0.6815133136093054, 'HTML')","(0.6826084466437652, 'Export')","(0.6833663077936958, 'PDF')","(0.6845731754237747, 'LastAnnotation')","(0.684990942481454, 'MoodleComment')","(0.685193213874995, 'Assessing')","(0.6853622739757103, 'Canvas')","(0.6855916178800167, 'AnnotationList')","(0.6858904300535728, 'Remote')","(0.6860564671266884, 'TextSummary')","(0.6861623123050082, 'SentimentAnalysis')","(0.6867591404332937, 'Categorize')","(0.6869096180492764, 'URN')","(0.6874317719216142, 'JSON')","(0.6875664575075531, 'Update')","(0.6876566077162667, 'Create')","(0.6877199956097874, 'Commenting')","(0.6877786423736083, 'Delete')","(0.6881501425664334, 'Autocomplete')","(0.6881879699199669, 'MoodleConsumer')","(0.6887142894993115, 'DeleteAll')","(0.6890236764945485, 'ImportAnnotations')","(0.6891525650198029, 'ACM')","(0.6892467222733862, 'MoodleReport')","(0.6892531926701093, 'Selector')","(0.6893007246643459, 'Neo4J')","(0.6895296325867253, 'Springer')","(0.689666304916296, 'AnnotatedPDF')","(0.6896936624296686, 'Classifying')","(0.6897800230379028, 'SuggestedLiterature')","(0.6898173871295532, 'Replying')","(0.6899026528623434, 'UserFilter')","(0.6899558359947364, 'MoodleResource')","(0.6900675982255937, 'Codebook')","(0.6901201874674374, 'BrowserStorage')","(0.6901894079525295, 'SidebarNavigation')","(0.690407905110213, 'PreviousAssignments')","(0.6904345840723622, 'ImportCodebook')","(0.690669209993277, 'Hosting')","(0.6908148213429026, 'BuiltIn')","(0.6908906031617209, 'ExportCodebook')","(0.6909303966869449, 'Multivalued')","(0.690941868835887, 'ApplicationBased')","(0.6909765551709709, 'RenameCodebook')","(0.6910481911677787, 'CodebookDelete')","(0.6915359556056118, 'AnnotationServer')","(0.6915420710502964, 'Manual')","(0.691559133865924, 'Hierarchy')","(0.6916438415090704, 'GoogleSheetConsumer')","(0.6916583342570908, 'GoogleSheetProvider')","(0.6919227991364638, 'CodebookUpdate')","(0.6925270676471345, 'MoodleProvider')","(1, 'Dropbox')"
BuiltIn,"(0.04867901630114127, 'ApplicationBased')","(0.05641049840421209, 'Manual')","(0.06238551400172045, 'ExportCodebook')","(0.06460761573973173, 'Codebook')","(0.07507500566603581, 'ImportCodebook')","(0.10413746953872183, 'RenameCodebook')","(0.10414491918193082, 'CodebookDelete')","(0.1479826092238724, 'Export')","(0.17038653421438105, 'ImportAnnotations')","(0.24450225250416552, 'JSON')","(0.3591675163403816, 'CodebookUpdate')","(0.41750429370852504, 'Remote')","(0.42413321883088906, 'DeleteAll')","(0.4643602656294485, 'AnnotationServer')","(0.4695104265450146, 'Hypothesis')","(0.4992085097820419, 'BrowserStorage')","(0.5152617399947479, 'WebAnnotationClient')","(0.5203716925538546, 'Hierarchy')","(0.5267414890222692, 'Multivalued')","(0.5295003781005211, 'SidebarNavigation')","(0.5325634797445254, 'Number')","(0.5434252197366704, 'PDF')","(0.5472771704212267, 'Autocomplete')","(0.5511502220245494, 'Classifying')","(0.5523134642373092, 'GoogleSheetProvider')","(0.5611252056421635, 'Date')","(0.5731366299167507, 'Selector')","(0.5780049100641313, 'MoodleReport')","(0.6049971896467772, 'PreviousAssignments')","(0.6052401226908446, 'Neo4J')","(0.6142855889953132, 'Replying')","(0.6163502361761077, 'ScienceDirect')","(0.617853422443194, 'Create')","(0.6207308917116576, 'Delete')","(0.6207382628954978, 'Update')","(0.6322248441868911, 'MoodleResource')","(0.6390326476208988, 'Hosting')","(0.6530750248359315, 'TextSummary')","(0.663039408912294, 'Alphabetical')","(0.6666311813051363, 'Canvas')","(0.6792535517675417, 'MoodleResourceBased')","(0.6792886345695033, 'URL')","(0.6855887804663334, 'HTML')","(0.6885772914140702, 'LastAnnotation')","(0.6888331070774061, 'TXT')","(0.6888896152015338, 'MoodleComment')","(0.6889575797273784, 'Assessing')","(0.6893248843236919, 'AnnotationList')","(0.6898219644869137, 'SentimentAnalysis')","(0.6899921682851526, 'Categorize')","(0.6902556241195371, 'URN')","(0.6905347975342961, 'Commenting')","(0.6908148213429026, 'Dropbox')","(0.6908345494465717, 'MoodleConsumer')","(0.6912475046425961, 'ACM')","(0.6912475046425967, 'DOI')","(0.69142156128073, 'Springer')","(0.6915142230356004, 'AnnotatedPDF')","(0.6915351578625673, 'SuggestedLiterature')","(0.6915903540789805, 'UserFilter')","(0.6923806504594459, 'GoogleSheetConsumer')","(0.6928479907294053, 'MoodleProvider')","(1, 'BuiltIn')"
WebAnnotationClient,"(0.2110823199143903, 'ScienceDirect')","(0.21538841386904325, 'Hypothesis')","(0.22277301667351157, 'Remote')","(0.25284084982373745, 'AnnotationServer')","(0.2642581171512478, 'URL')","(0.3060021384926756, 'Dropbox')","(0.3086379423590998, 'DOI')","(0.44622980021749636, 'PreviousAssignments')","(0.44665230632678377, 'MoodleComment')","(0.4631032144953561, 'ApplicationBased')","(0.5149799493273117, 'MoodleResource')","(0.5152617399947479, 'BuiltIn')","(0.5210608908082413, 'AnnotationList')","(0.537713695196644, 'TXT')","(0.551041190259283, 'Codebook')","(0.5534827627739802, 'Neo4J')","(0.5555475237033121, 'LastAnnotation')","(0.5686052720130441, 'Manual')","(0.5690449486313507, 'Autocomplete')","(0.5757633774464663, 'GoogleSheetProvider')","(0.5777992457797873, 'MoodleReport')","(0.579843735644283, 'BrowserStorage')","(0.6129970103926878, 'Hosting')","(0.6145526563600254, 'MoodleResourceBased')","(0.6380884038452759, 'Number')","(0.6381471396219169, 'Date')","(0.641299588241925, 'Alphabetical')","(0.6456729812032256, 'HTML')","(0.6514106034876621, 'Export')","(0.6521223361934131, 'Replying')","(0.6551049849664876, 'PDF')","(0.6661768971206616, 'Assessing')","(0.6661932647414756, 'Canvas')","(0.6684149721677828, 'SentimentAnalysis')","(0.6688160178720706, 'TextSummary')","(0.6716625875603378, 'URN')","(0.673406398958386, 'Categorize')","(0.6741737192601811, 'JSON')","(0.6752893721582722, 'Create')","(0.6757806613601307, 'Update')","(0.6758677822773287, 'Delete')","(0.6772828354516693, 'Commenting')","(0.6777730935106379, 'ImportAnnotations')","(0.6780054411713876, 'MoodleConsumer')","(0.6786476052003256, 'DeleteAll')","(0.6807643041690039, 'Selector')","(0.682252351654814, 'ACM')","(0.6826248755879454, 'Classifying')","(0.6828057531840632, 'ImportCodebook')","(0.683256413160939, 'AnnotatedPDF')","(0.6834025825413605, 'Springer')","(0.684131149044938, 'SuggestedLiterature')","(0.6842497308313422, 'SidebarNavigation')","(0.6844778456287128, 'UserFilter')","(0.6850860864156021, 'ExportCodebook')","(0.6856773713551946, 'Hierarchy')","(0.6871285060232026, 'Multivalued')","(0.6872370805939614, 'RenameCodebook')","(0.687403829539263, 'CodebookDelete')","(0.6880032263039606, 'CodebookUpdate')","(0.6887080190622876, 'GoogleSheetConsumer')","(0.6903632089401928, 'MoodleProvider')","(1, 'WebAnnotationClient')"
Classifying,"(0.11749641084684798, 'Autocomplete')","(0.13002453216938997, 'Selector')","(0.17127455652597331, 'Multivalued')","(0.18386033668442225, 'Replying')","(0.185554188632466, 'SidebarNavigation')","(0.1928944521414317, 'Hierarchy')","(0.20105689790989179, 'CodebookUpdate')","(0.2634563872487807, 'Commenting')","(0.30760756746737405, 'Number')","(0.32258318283695975, 'Export')","(0.3667376380508519, 'Codebook')","(0.3989009908638939, 'MoodleReport')","(0.428868979159559, 'Date')","(0.43362714091479726, 'MoodleResourceBased')","(0.45338445107317926, 'Create')","(0.46738096605807444, 'ImportAnnotations')","(0.4943735159810132, 'Delete')","(0.5242025566090398, 'SentimentAnalysis')","(0.5262621869799067, 'ImportCodebook')","(0.5388899208478283, 'Remote')","(0.5437082016068018, 'Update')","(0.5511502220245494, 'BuiltIn')","(0.5637446915418114, 'ExportCodebook')","(0.6768030142566424, 'GoogleSheetProvider')","(0.6799210985893285, 'URL')","(0.6826248755879454, 'WebAnnotationClient')","(0.6839675334318257, 'Alphabetical')","(0.6846238091449677, 'HTML')","(0.6862802206049577, 'PDF')","(0.687166879430386, 'LastAnnotation')","(0.6872125733959866, 'TXT')","(0.6874735753358152, 'MoodleComment')","(0.6875848915010129, 'Assessing')","(0.6877515394730609, 'Canvas')","(0.6879106097563994, 'AnnotationList')","(0.6882618329007711, 'TextSummary')","(0.6886865243016244, 'Categorize')","(0.6888744346986035, 'URN')","(0.6892060505917164, 'JSON')","(0.6896766932887042, 'MoodleConsumer')","(0.6896936624296686, 'Dropbox')","(0.6900589821854045, 'DeleteAll')","(0.6902859070490978, 'ACM')","(0.690285907049098, 'DOI')","(0.6903926033029828, 'ScienceDirect')","(0.6904152533616864, 'Neo4J')","(0.6905373851588956, 'Springer')","(0.690648592987392, 'AnnotatedPDF')","(0.6907054332811924, 'SuggestedLiterature')","(0.6907881383093086, 'UserFilter')","(0.690943732894516, 'MoodleResource')","(0.691025612088028, 'BrowserStorage')","(0.6911850143217706, 'PreviousAssignments')","(0.6913464322391135, 'Hosting')","(0.6915295555337682, 'RenameCodebook')","(0.6915804735758673, 'CodebookDelete')","(0.6916110655239042, 'ApplicationBased')","(0.6917102034342373, 'Hypothesis')","(0.6919338676278736, 'AnnotationServer')","(0.6920138254648067, 'GoogleSheetConsumer')","(0.6920205756438987, 'Manual')","(0.6927018000966565, 'MoodleProvider')","(1, 'Classifying')"
